z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,rad_um,neighbors,contacts_0pt03um,contacts_30nm,contacts_100nm,contacts_50nm
50.7003435419,44.5266873166,109.325782233,4.90672249295,1.0,13.8843743436,5.65488928921,6.08404122503,199.0,0.0236508987,-0.01217905347,-0.00289956128,0.0267600786314,0.0223921825438,-0.00988433931233,0.00697367781406,0.0254507796535,0.025654368792,0.0246478692453,0.623153756605,[17],0.0,0.0,1.0,0.0
50.6761805313,44.4307892578,109.512009782,4.93463271923,2.0,13.9080252423,5.64271023574,6.08114166375,199.0,-0.0302997772,0.04147122971,-0.00576342137,0.0516832314965,-0.0388490155893,0.0321098470558,-0.0014383015858,0.0504217909406,0.0571167745221,0.0507297281295,0.626698355342,[17],0.0,0.0,1.0,1.0
50.6281520199,44.7573343736,109.273428859,5.0173751145,3.0,13.8777254651,5.68418146545,6.07537824238,199.0,,,,,,,,,,,0.637206639542,[17],0.0,0.0,1.0,0.0
51.4986183953,75.9152705296,117.939331766,5.16967811772,0.0,14.9782951343,9.64123935726,6.17983420744,200.0,0.0547982916,-0.05141204066,-0.03732207224,0.0838986755759,0.0631960934049,-0.00950855576464,-0.0038814288023,0.0640251852314,0.0896096045229,0.0740074045664,0.65654912095,[194],1.0,1.0,1.0,1.0
51.1876011266,75.5104513118,118.370814377,4.93798550278,1.0,15.0330934259,9.5898273166,6.1425121352,200.0,-0.0395416045,-0.00806952808,0.01998621389,0.0450344814062,-0.0408003206562,-0.00577481392233,0.0298594529841,0.050888128026,0.0461436040502,0.0457980718714,0.627124158853,[194],0.0,0.0,1.0,1.0
51.3541529091,75.4469117207,118.059463161,5.05225591783,2.0,14.9935518214,9.58175778852,6.16249834909,200.0,0.0229050272,0.02194824667,-0.00380675114,0.0319508553432,0.0143557888107,0.0125868640158,0.000518368644198,0.0190993854399,0.026501048253,0.019468157909,0.641636501564,[194],1.0,1.0,1.0,1.0
51.3224299829,75.6197325606,118.239817706,5.01985160322,3.0,15.0164568486,9.60370603519,6.15869159795,200.0,,,,,,,,,,,0.637521153609,[194],0.0,0.0,1.0,0.0
50.7889640896,32.0828052425,105.474262551,5.4110834546,0.0,13.3952313439,4.07451626579,6.09467569075,201.0,0.0767191117,-0.01634659825,-0.01044937119,0.0791342070956,0.0851169135049,0.0255568866454,0.0229912722477,0.091796742966,0.0872999976931,0.0894831424229,0.687207598734,[17],0.0,0.0,1.0,0.0
50.7018859963,31.9540918704,106.078350044,5.42055992818,1.0,13.4719504556,4.05816966754,6.08422631956,201.0,-0.0165759251,-0.00237071612,-0.01300864863,0.0212039271603,-0.0178346412562,-7.6001962326e-05,-0.00313540953594,0.0181083129527,0.0222017941356,0.0220749891102,0.688411110879,[17],0.0,0.0,1.0,0.0
50.5934805911,31.9354248143,105.947830949,5.52920004557,2.0,13.4553745305,4.05579895142,6.07121767093,201.0,-0.0149516798,0.01493408944,-0.00422407842,0.0215504662303,-0.0235009181893,0.00557270678582,0.000101041364198,0.0241528140393,0.028163150066,0.0245191976859,0.702208405787,[17],0.0,0.0,1.0,0.0
50.5582799376,32.0530160698,105.830101187,5.55299908395,3.0,13.4404228507,4.07073304086,6.06699359251,201.0,,,,,,,,,,,0.705230883662,[17],0.0,0.0,1.0,0.0
21.7707776463,106.870516252,129.179014774,5.42891522376,0.0,16.4057348764,13.572555564,2.61249331756,202.0,-0.0400219623,-0.0284061915,-0.01632718679,0.0517227823145,-0.0316241604951,0.0134972933954,0.0171134566477,0.0384074843546,0.0455365377585,0.0380636504358,0.689472233418,[0],1.0,1.0,1.0,1.0
21.6347177565,106.646845453,128.863881214,5.29264882061,1.0,16.3657129141,13.5441493725,2.59616613077,202.0,0.0667661855,0.0093342033,0.01219383659,0.0685094192666,0.0655074693438,0.0116289174577,0.0220670756841,0.0700957637116,0.0672833229104,0.0676398544636,0.672166400217,[0],1.0,1.0,1.0,1.0
21.7363330614,106.720343116,129.389599209,5.6245151159,2.0,16.4324790996,13.5534835758,2.60835996736,202.0,-0.0348853814,-0.0225738904,0.01878935449,0.0456027433974,-0.0434346197893,-0.0319352730542,0.0231144742742,0.0586575381538,0.0524326860478,0.0570917481204,0.714313419719,[0],0.0,0.0,1.0,1.0
21.8929110155,106.542595948,129.114911167,5.46411017763,3.0,16.3975937182,13.5309096854,2.62714932185,202.0,,,,,,,,,,,0.693941992559,[0],1.0,1.0,1.0,1.0
50.6867447357,43.4573776337,11.8976566763,5.47936740592,0.0,1.51100239789,5.51908695948,6.08240936828,203.0,0.01147578256,-0.03107626997,-0.03806541937,0.0504619093221,0.0198735843649,0.0108272149254,-0.0046247759323,0.023099274685,0.0530063209681,0.0442850323514,0.695879660552,[117],1.0,1.0,1.0,1.0
50.3695329076,43.2126825946,11.9880171689,5.67933587383,1.0,1.52247818045,5.48801068951,6.04434394891,203.0,-0.00680747055,-0.02412621104,-0.00739731356,0.0261368697885,-0.00806618670619,-0.0218314968823,0.00247592553406,0.0234052949426,0.0264925966079,0.0244212586082,0.721275655976,[117],1.0,1.0,1.0,1.0
50.3078886279,43.0227124289,11.9344150386,5.66504406077,2.0,1.5156707099,5.46388447847,6.03694663535,203.0,-0.01371447484,0.03319787044,-0.01373752468,0.0384565339861,-0.0222637132293,0.0238364877858,-0.0094124048958,0.0339476721241,0.0422669032795,0.0353916750247,0.719460595718,[117],1.0,1.0,1.0,1.0
50.1934092555,43.2841129835,11.8264270477,5.73264115411,3.0,1.50195623506,5.49708234891,6.02320911067,203.0,,,,,,,,,,,0.728045426572,[117],1.0,1.0,1.0,1.0
25.9273821449,-1.46814215764,113.796358808,5.76610971325,0.0,14.4521375686,-0.186454054021,3.11128585739,204.0,0.0118430694,0.007465183835,0.01386472282,0.0197032434228,0.0202408712049,0.0493686687304,0.0473053662577,0.0713074750368,0.0256447338785,0.0551288387164,0.732295933583,[],0.0,0.0,0.0,0.0
26.0429215018,-1.40936118257,113.889611323,4.29104407933,1.0,14.463980638,-0.178988870186,3.12515058021,204.0,-0.0388442006,-0.052286611363,0.07093516024,0.0963045097924,-0.0401029167562,-0.0499918972053,0.0808083993341,0.10313792281,0.0968190612351,0.0955993236211,0.544962598075,[],0.0,0.0,0.0,0.0
26.6340478371,-1.82106678385,113.583751476,4.50430585505,2.0,14.4251364374,-0.231275481549,3.19608574045,204.0,0.0171280657,0.031505657906,0.04474801081,0.0573442376021,0.00857882731068,0.0221442752518,0.0490731305942,0.054517312395,0.0553948303506,0.0506591519462,0.572046843591,[],0.0,0.0,0.0,0.0
27.0069479272,-1.57299073734,113.718618134,4.26769304923,3.0,14.4422645031,-0.199769823643,3.24083375126,204.0,,,,,,,,,,,0.541997017252,[],0.0,0.0,0.0,0.0
-6.47421568942,68.1925196481,99.3329155863,5.81218556408,0.0,12.6152802795,8.66044999531,-0.77690588273,205.0,0.0549694211,-0.05454380828,-0.016535777907,0.0791839392096,0.0633672229049,-0.0126403233846,0.0169048655307,0.0667903974577,0.0852283046373,0.0666979359871,0.738147566638,[],0.0,0.0,0.0,0.0
-6.61201383864,67.7630408427,99.7657456743,5.47879078174,1.0,12.6702497006,8.60590618703,-0.793441660637,205.0,-0.0405413886,-0.10247403342,-0.007733355985,0.110473238885,-0.0418001047562,-0.100179319262,0.00213988310906,0.108571284718,0.110941340707,0.108825316725,0.695806429281,[],0.0,0.0,0.0,0.0
-6.67645847185,66.9561586898,99.4465221418,4.73193253959,2.0,12.629708312,8.50343215361,-0.801175016622,205.0,0.0775358924,0.03290792244,-0.003338921033,0.0842964670864,0.0689866540107,0.0235465397858,0.000986198751198,0.0729011011951,0.0765064584501,0.0729708596711,0.600955432528,[],0.0,0.0,0.0,0.0
-6.70428281379,67.2152761893,100.05704098,4.30241478136,3.0,12.7072442044,8.53634007605,-0.804513937655,205.0,,,,,,,,,,,0.546406677233,[],0.0,0.0,0.0,0.0
50.5623056528,128.808720845,47.4636246536,5.83830114352,0.0,6.02788033101,16.3587075473,6.06747667833,206.0,0.00599708672,-0.054341814,-0.00324043815,0.0547676751135,0.0143948885249,-0.0124383291046,0.0302002052877,0.0356928178487,0.0563093775837,0.0192983233977,0.741464245227,[],0.0,0.0,0.0,0.0
50.5353020015,128.380832546,47.5108458089,5.83444562412,1.0,6.03387741773,16.3043657333,6.06423624018,206.0,-0.02004555462,0.0650785339,0.000283919089999,0.0680964055193,-0.0213042707762,0.0673732480577,0.0101571581841,0.0713876345702,0.0684775009615,0.0706619212674,0.740974594263,[],0.0,0.0,0.0,0.0
50.5376679939,128.893261947,47.3530067961,6.3757203911,2.0,6.01383186311,16.3694442672,6.06452015927,206.0,0.0328540323,-0.0559036668,-0.03563138445,0.0739878568272,0.0243047939107,-0.0652650494542,-0.0313062646658,0.0763566100257,0.070608346012,0.0782294397597,0.80971648967,[],0.0,0.0,0.0,0.0
50.2407397902,128.453075594,47.6116999638,6.08075485829,3.0,6.04668589541,16.3135406004,6.02888877482,206.0,,,,,,,,,,,0.772255867003,[],0.0,0.0,0.0,0.0
-6.51140921455,123.440531972,4.3983587163,5.98381223996,0.0,0.558591556971,15.6769475604,-0.781369105746,207.0,-0.254756672744,0.1752480915,0.02264527008,0.310041391009,-0.246358870939,0.217151576395,0.0560859135177,0.333156314838,0.303178817073,0.329181270242,0.759944154475,[],0.0,0.0,0.0,0.0
-6.32269863055,124.820438204,2.39240066321,5.32090104184,1.0,0.303834884227,15.8521956519,-0.758723835666,207.0,0.092932395876,-0.0989533899,-0.024883150591,0.138012226847,0.0916736797198,-0.0966586757423,-0.0150099114969,0.134060660124,0.137167810034,0.135521711666,0.675754432314,[],0.0,0.0,0.0,0.0
-6.53005821881,124.041277654,3.12415181184,4.496919411,2.0,0.396767280103,15.753242262,-0.783606986257,207.0,,,,,,,,,,,0.571108765197,[],0.0,0.0,0.0,0.0
51.1354356646,82.8185240396,40.4406877559,6.0111553536,0.0,5.135967345,10.517952553,6.13625227975,208.0,0.05494179449,-0.0330190255,-0.04408754715,0.0777982560245,0.0633395962949,0.00888445939536,-0.0106469037123,0.0648397612288,0.0839396945281,0.0776823653814,0.763416729907,"[112, 122, 125]",1.0,1.0,3.0,1.0
50.7680394383,82.5585317124,40.8733003109,6.02843716389,1.0,5.19090913949,10.4849335275,6.0921647326,208.0,-0.06924753346,-0.0221457357,0.00662136232,0.0730034036122,-0.0705062496162,-0.0198510215423,0.0164946014141,0.075081729915,0.0741984318137,0.0735461537416,0.765611519814,"[112, 122, 125]",1.0,1.0,3.0,2.0
50.8232174577,82.3841558408,40.328044142,6.13739371328,2.0,5.12166160603,10.4627877918,6.09878609492,208.0,-0.000375351430001,-0.0042545769,0.00395092422,0.0058182570832,-0.00892458981932,-0.0136159595542,0.0082760440042,0.0182629560144,0.0106470432625,0.0167526851644,0.779449001587,"[112, 122, 125]",1.0,1.0,3.0,2.0
50.8561418262,82.3506552353,40.3250886189,6.20949644944,3.0,5.1212862546,10.4585332149,6.10273701914,208.0,,,,,,,,,,,0.788606049079,"[112, 122, 125]",1.0,1.0,3.0,2.0
-6.21353726326,37.776108575,74.0517878334,6.2433312672,0.0,9.40457705485,4.79756578903,-0.745624471592,209.0,0.43844257764,-0.19702595539,0.016933465014,0.480975948694,0.446840379445,-0.155122470495,0.0503741084517,0.47567515844,0.488643319853,0.473303335919,0.792903070934,[54],1.0,1.0,1.0,1.0
-6.07242505482,36.2247230995,77.5040915944,5.71690099819,1.0,9.84301963249,4.60053983364,-0.728691006578,209.0,0.19465984561,0.04861814773,-0.002964199195,0.200661322278,0.193401129454,0.0509128618877,0.00690903989906,0.200109598001,0.19944048646,0.200012256766,0.72604642677,[54],1.0,1.0,1.0,1.0
-6.09712671477,36.6075431604,79.0368462843,5.60183879479,2.0,10.0376794781,4.64915798137,-0.731655205773,209.0,-0.12423884123,0.27784359889,-0.03178303242,0.306010647305,-0.132788079619,0.268482216236,-0.0274579126358,0.300781168776,0.309580200728,0.30120679885,0.711433526938,"[24, 54]",1.0,1.0,2.0,1.0
-6.36198531828,38.7952880336,78.0585876919,5.91256720062,3.0,9.91344063687,4.92700158026,-0.763438238193,209.0,,,,,,,,,,,0.750896034479,[54],1.0,1.0,1.0,1.0
-6.78224867623,81.3317220463,57.350841354,6.36856367686,0.0,7.28355685195,10.3291286999,-0.813869841148,210.0,-0.16168687811,-0.1677534269,-0.001569248312,0.23299425171,-0.153289076305,-0.125849942005,0.0318713951257,0.200876914165,0.227247036705,0.198338628001,0.808807586961,[150],1.0,1.0,1.0,1.0
-6.7953257455,80.0108289213,56.0777163295,5.98346263918,1.0,7.12186997384,10.161375273,-0.81543908946,210.0,-0.14931788768,0.1088371478,0.052361084317,0.192049575561,-0.150576603836,0.111131861958,0.0622343234111,0.197222502204,0.193029846177,0.194332929572,0.759899755176,[150],1.0,1.0,1.0,1.0
-6.3589833762,80.8678143367,54.9019849304,7.23900802714,2.0,6.97255208616,10.2702124208,-0.763078005143,210.0,-0.15478629184,0.0569718643,-0.084603661121,0.185370895608,-0.163335530229,0.0476104816458,-0.0802785413368,0.188122028474,0.192567048667,0.190007981077,0.919354019447,[150],1.0,1.0,1.0,1.0
-7.06401388553,81.3164116939,53.6831952309,6.48357361133,3.0,6.81776579432,10.3271842851,-0.847681666264,210.0,,,,,,,,,,,0.823413848639,[150],1.0,1.0,1.0,1.0
50.0225226747,123.483324171,84.0572595695,6.42951976177,0.0,10.6752719653,15.6823821697,6.00270272096,211.0,0.0086254007,-0.0453826572,0.0080822162,0.0468967518115,0.0170232025049,-0.00347917230464,0.0415228596377,0.0450115755772,0.0491395687482,0.0191628881475,0.816549009745,"[84, 128]",2.0,2.0,2.0,2.0
50.0898744763,123.125980413,84.1251761101,6.51772094915,1.0,10.683897366,15.6369995125,6.01078493716,211.0,0.0021311104,0.0009463286,-0.01494354422,0.0151243738122,0.000872394243809,0.00324104275767,-0.00507030512594,0.00608057759952,0.0149988707372,0.0153158396351,0.827750560542,"[84, 128]",1.0,1.0,2.0,2.0
49.9653449412,123.133431819,84.141956507,6.57593299627,2.0,10.6860284764,15.6379458411,5.99584139294,211.0,-0.0082769862,-0.0173005601,-0.00951250931,0.0214080758991,-0.0168262245893,-0.0266619427542,-0.0051873895258,0.0319513698525,0.0259406832423,0.0329312747814,0.835143490526,"[84, 128]",2.0,2.0,2.0,2.0
49.8860740302,122.997206937,84.0767833876,6.47344723855,3.0,10.6777514902,15.620645281,5.98632888363,211.0,,,,,,,,,,,0.822127799296,"[84, 128]",1.0,1.0,2.0,2.0
2.87880363785,-1.7644400608,7.88239325738,6.46899682378,0.0,1.00106394369,-0.224083887722,0.345456436542,212.0,-0.166345453876,-0.016664507144,0.031893615859,0.170193180111,-0.157947652071,0.0252389777514,0.0653342592967,0.17278030047,0.161994966976,0.163100182481,0.82156259662,[240],1.0,1.0,1.0,1.0
3.14458377001,-1.89565665249,6.57258653396,6.66105597479,1.0,0.834718489814,-0.240748394866,0.377350052401,212.0,0.104099187001,0.046354861336,0.166893410473,0.202086180535,0.102840470845,0.0486495754937,0.176766649567,0.210212730439,0.20144067631,0.201981073615,0.845954108798,[240],1.0,1.0,1.0,1.0
4.53536219062,-1.53065774433,7.39226517177,6.72015749385,2.0,0.938817676815,-0.19439353353,0.544243462874,212.0,-0.060758758439,0.048790326319,-0.023219408561,0.081309677181,-0.0693079968283,0.0394289436648,-0.0188942887768,0.0819465323931,0.0878819395587,0.0830504723454,0.853460001719,[240],1.0,1.0,1.0,1.0
4.34186711927,-1.14648194655,6.91384975099,6.87356069226,3.0,0.878058918376,-0.145603207211,0.521024054313,212.0,,,,,,,,,,,0.872942207917,[240],1.0,1.0,1.0,1.0
30.0611809923,76.1520192738,-4.20169479032,6.55772702842,0.0,-0.53361523837,9.67130644777,3.60734171908,213.0,0.036145302188,-0.03288844722,-0.04333891974,0.0653176453574,0.0445431039929,0.00901503767536,-0.0098982763023,0.0465116640357,0.0703135835959,0.0627982562006,0.832831332609,"[49, 160]",1.0,1.0,2.0,1.0
29.7000233278,75.8930551224,-3.91708611167,6.19546711185,1.0,-0.497469936182,9.63841800055,3.56400279934,213.0,-0.005709921725,-0.04438809743,-0.0225280875,0.0501041028856,-0.00696863788119,-0.0420933832723,-0.0126548484059,0.0445034832053,0.0502631060897,0.0482486223185,0.786824323205,[49],1.0,1.0,1.0,1.0
29.5122892654,75.5435425443,-3.96204612525,6.32199396214,2.0,-0.503179857907,9.59402990312,3.54147471184,213.0,-0.012415617344,0.00753769552,0.02604621049,0.0298222985143,-0.0209648557333,-0.00182368713418,0.0303713302742,0.0369495428024,0.0342745840319,0.0334851622599,0.802893233192,"[49, 160]",1.0,1.0,2.0,1.0
29.7293410194,75.6028944775,-4.05980689174,6.09366744498,3.0,-0.515595475251,9.60156759864,3.56752092233,213.0,,,,,,,,,,,0.773895765512,[49],1.0,1.0,1.0,1.0
50.3629509857,23.6986271616,127.81920914,6.5897756769,0.0,16.2330395607,3.00972564952,6.04355411829,214.0,-0.0630848351,-0.01140682809,0.020967544,0.067449611178,-0.0546870332951,0.0304966568054,0.0544081874377,0.0829516036444,0.0596692989659,0.0660329886368,0.836901510966,"[172, 237]",2.0,2.0,2.0,2.0
50.5376805191,23.6088096175,127.322478154,6.60063275472,1.0,16.1699547256,2.99831882143,6.06452166229,214.0,0.0665187232,-0.00042300356,-0.01459174128,0.0681016767911,0.0652600070438,0.00187171059767,-0.00471850218594,0.065457131642,0.0668727625043,0.0668976138102,0.838280359849,"[172, 237]",2.0,2.0,2.0,2.0
50.4160826751,23.6054788809,127.846247628,6.6859171865,2.0,16.2364734488,2.99789581787,6.04992992101,214.0,0.1944693472,-0.00829533358,-0.14219569201,0.241053426414,0.185920108811,-0.0176567162342,-0.137870572226,0.232134317097,0.234210832895,0.234728910266,0.849111482685,"[172, 237]",2.0,2.0,2.0,2.0
49.231118575,23.5401612937,129.377502331,6.91443431094,3.0,16.430942796,2.98960048429,5.907734229,214.0,,,,,,,,,,,0.878133157489,"[172, 237]",2.0,2.0,2.0,2.0
37.7349491249,-3.24440591186,31.8498116026,6.5926020307,0.0,4.04492607353,-0.412039550806,4.52819389499,215.0,-0.00256483747,0.004158604222,-0.0324080632,0.0327743030543,0.00583296433491,0.0460620891174,0.0010325802377,0.0464414227682,0.0331903603834,0.0566217457093,0.837260457899,[93],1.0,1.0,1.0,1.0
37.4648819316,-3.21166099673,31.829616032,6.09744295378,1.0,4.04236123606,-0.407880946584,4.49578583179,215.0,-0.0434581829,0.014458434329,-0.0235400581,0.0514955757281,-0.0447168990562,0.0167531484867,-0.0136668190059,0.0496694170205,0.0525621700446,0.0532391151389,0.77437525513,[93],1.0,1.0,1.0,1.0
37.2687147807,-3.09781505713,31.4874256154,5.80622538107,2.0,3.99890305316,-0.393422512255,4.47224577369,215.0,0.00716741646,0.023555423009,-0.03971549072,0.0467284711389,-0.00138182192932,0.0141940403548,-0.0353903709358,0.0381557147543,0.046196185861,0.0421983461355,0.737390623396,[93],1.0,1.0,1.0,1.0
36.9377523581,-2.9123392854,31.5438619655,6.17833659335,3.0,4.00607046962,-0.369867089246,4.43253028297,215.0,,,,,,,,,,,0.784648747355,[93],1.0,1.0,1.0,1.0
49.0140179338,-1.14966309353,97.9742419494,6.61784986141,0.0,12.4427287276,-0.146007212878,5.88168215206,216.0,-0.0012755347,-0.106004141769,-0.02861141993,0.109804910689,0.00712226710491,-0.0641006568736,0.0048292235077,0.064675670078,0.110028260512,0.0705566031691,0.840466932399,[162],1.0,1.0,1.0,1.0
48.7755894344,-1.98434137518,97.9641983695,6.45886937695,1.0,12.4414531929,-0.252011354647,5.85307073213,216.0,-0.0480109842,0.033654075976,-0.0180490867,0.0613467274136,-0.0492697003562,0.0359487901337,-0.00817584760594,0.0615358705906,0.0623367446511,0.0636049401852,0.820276410873,[162],1.0,1.0,1.0,1.0
48.6251803786,-1.71934865095,97.5861591235,6.11582670443,2.0,12.3934422087,-0.218357278671,5.83502164543,216.0,0.0352223734,0.016811255823,-0.11776311145,0.124062018074,0.0266731350107,0.00744987316882,-0.113437991666,0.116769579492,0.121910725008,0.12097564697,0.776709991463,[162],1.0,1.0,1.0,1.0
47.6438211165,-1.58697655786,97.8635006465,5.78725384901,3.0,12.4286645821,-0.201546022848,5.71725853398,216.0,,,,,,,,,,,0.734981238824,[162],1.0,1.0,1.0,1.0
-0.324915564932,87.1297479019,131.960603905,6.6398767678,0.0,16.7589966959,11.0654779835,-0.0389898677918,217.0,-0.0818360237,0.087519705,-0.107418577019,0.160921049671,-0.0734382218951,0.129423189895,-0.0739779335813,0.166181434507,0.156817160691,0.18352734185,0.843264349511,"[130, 171]",0.0,0.0,2.0,0.0
-1.22007037342,87.8188794367,131.316225765,6.27311309511,1.0,16.6771606722,11.1529976885,-0.146408444811,217.0,-0.0045682754,-0.0286959986,0.072585941582,0.0781859858998,-0.00582699155619,-0.0264012844423,0.0824591806761,0.0867784427641,0.0782696178705,0.0774577340628,0.796685363079,"[130, 171]",0.0,0.0,2.0,0.0
-0.615187526908,87.5929266918,131.280255093,6.70246864084,2.0,16.6725923968,11.1243016899,-0.073822503229,217.0,0.0564643064,-0.0529348863,0.0258238025295,0.081591597986,0.0479150680107,-0.0622962689542,0.0301489223137,0.0841762222053,0.07592644274,0.0827257375015,0.851213517387,"[130, 171]",0.0,0.0,2.0,1.0
-0.399989172496,87.1761165635,131.72485593,6.5548794035,3.0,16.7290567032,11.0713668036,-0.0479987006995,217.0,,,,,,,,,,,0.832469684245,"[130, 171]",0.0,0.0,2.0,1.0
46.1652212275,75.7480019357,130.131927174,6.64569844843,0.0,16.5267547511,9.61999624583,5.5398265473,218.0,0.001743658,-0.02961373934,0.00542242335,0.0301565345473,0.0101414598049,0.0122897455554,0.0388630667877,0.04200267864,0.0317683087315,0.0168312129027,0.844003702951,"[74, 141]",0.0,0.0,2.0,1.0
46.2104080887,75.5148228857,130.145656765,6.74778170278,1.0,16.5284984091,9.59038250649,5.54524897065,218.0,0.0086089917,-0.01892626076,-0.00324949947,0.021044650894,0.00735027554381,-0.0166315466023,0.00662373962406,0.0193522303511,0.0205618370709,0.0184714411934,0.856968276253,"[74, 141]",0.0,0.0,2.0,1.0
46.1833289265,75.3657972105,130.2134441,6.85760823682,2.0,16.5371074008,9.57145624573,5.54199947118,218.0,-0.0100317426,-0.00658596663,-0.02444354663,0.0272304569902,-0.0185809809893,-0.0159473492842,-0.0201184268458,0.0316910382043,0.031402464598,0.0345985227368,0.870916246076,"[74, 141]",0.0,0.0,2.0,1.0
45.9796327046,75.3139392055,130.134454002,6.7211027731,3.0,16.5270756582,9.5648702791,5.51755592455,218.0,,,,,,,,,,,0.853580052184,"[74, 141]",0.0,0.0,2.0,1.0
-0.543326091652,1.20912159598,98.2192042071,6.68171709874,0.0,12.4738389343,0.153558442689,-0.0651991309982,219.0,0.141604092,0.054156341674,-0.0588560003358,0.162630430702,0.150001893805,0.0960598265694,-0.0254153568981,0.179927759926,0.169992665324,0.187595541528,0.84857807154,[],0.0,0.0,0.0,0.0
-1.03379276112,1.63554948317,99.3341970577,6.65258408058,1.0,12.6154430263,0.207714784363,-0.124055131334,219.0,-0.2083826213,-0.009299023946,0.023358967935,0.209893854339,-0.209641337456,-0.00700430978833,0.0332322070291,0.212374504849,0.211143561587,0.211054950449,0.844878178234,[16],0.0,0.0,1.0,0.0
-0.839134694991,1.56232882218,97.6933890158,7.03797502545,2.0,12.407060405,0.198415760417,-0.100696163399,219.0,-0.0346282485,-0.003598021331,-0.014873786002,0.0378588280551,-0.0431774868893,-0.0129594039852,-0.0105486662178,0.046298119667,0.0458090672423,0.047470738732,0.893822828232,[],0.0,0.0,0.0,0.0
-0.963082911675,1.53399794556,97.4207256415,7.14273423766,3.0,12.3724321565,0.194817739086,-0.115569949401,219.0,,,,,,,,,,,0.907127248183,[],0.0,0.0,0.0,0.0
37.8684790771,-0.427525004417,46.7428297087,6.724495684,0.0,5.936339373,-0.0542956755609,4.54421748925,220.0,0.00676301092,-0.0398475033011,-0.0466418714,0.0617173071652,0.0151608127249,0.00205598159426,-0.0132012279623,0.0202076649445,0.0631912804864,0.0490870804845,0.854010951868,[],0.0,0.0,0.0,0.0
37.4797968154,-0.741284872929,46.7960817631,6.52646297945,1.0,5.94310238392,-0.094143178862,4.49757561785,220.0,0.01336121354,-0.050739031876,-0.0448991407,0.0690572531931,0.0121024973838,-0.0484443177183,-0.0350259016059,0.0609929188138,0.0688247966523,0.0671509880621,0.82886079839,[],0.0,0.0,0.0,0.0
37.1056373096,-1.14080480896,46.9012881689,6.16524721535,2.0,5.95646359746,-0.144882210738,4.45267647715,220.0,-0.02458199413,0.0966165297777,-0.01301582979,0.100540738444,-0.0331312325193,0.0872551471235,-0.0086907100058,0.0937372269069,0.102965257343,0.0942366759437,0.782986396349,[],0.0,0.0,0.0,0.0
36.9971720613,-0.380044731971,46.7077291601,6.68202970832,3.0,5.93188160333,-0.0482656809603,4.43966064736,220.0,,,,,,,,,,,0.848617772957,[],0.0,0.0,0.0,0.0
-4.02310520423,1.42425661807,63.0700785856,6.76674837474,0.0,8.00989998037,0.180880590495,-0.482772624507,221.0,-0.20267365504,-0.003626652406,0.078002330487,0.217196055711,-0.194275853235,0.0382768324894,0.111442973925,0.227217427793,0.209381525735,0.21282055027,0.859377043592,[],0.0,0.0,0.0,0.0
-3.3730857835,1.39570029992,61.4742230341,7.01701521836,1.0,7.80722632533,0.177253938089,-0.40477029402,221.0,0.13533089646,-0.05580768146,-0.080145482797,0.166889925578,0.134072180304,-0.0535129673023,-0.0702722437029,0.160552718557,0.165870869215,0.16511294805,0.891160932732,[163],1.0,1.0,1.0,1.0
-4.04096480681,0.956269737233,62.539820644,7.0289960287,2.0,7.94255722179,0.121446256629,-0.484915776817,221.0,0.06938006357,0.049989900907,-0.147831787298,0.170782963873,0.0608308251807,0.0406285182528,-0.143506667514,0.161075229034,0.167492139578,0.164940301695,0.892682495645,[163],0.0,0.0,1.0,0.0
-5.27289636763,1.34989100422,63.0861203572,7.07872631796,3.0,8.01193728536,0.171436157536,-0.632747564115,221.0,,,,,,,,,,,0.898998242381,[],0.0,0.0,0.0,0.0
-4.61019783566,29.1625449375,15.8350771741,6.8469362521,0.0,2.01105480111,3.70364320707,-0.553223740279,222.0,-0.12078170821,0.08023953485,-0.015230263513,0.145803171837,-0.112383906405,0.122143019745,0.0182103799247,0.166975080861,0.13892619011,0.166676394904,0.869560904017,[],0.0,0.0,0.0,0.0
-4.73711669826,29.7943522986,14.8840401016,6.86152003172,1.0,1.8902730929,3.78388274192,-0.568454003792,222.0,-0.19884953925,0.25506836882,-0.078120666591,0.332721881729,-0.200108255406,0.257363082978,-0.0682474274969,0.3330717366,0.33347567408,0.3352341106,0.871413044028,[],0.0,0.0,0.0,0.0
-5.38812225319,31.8027646515,13.3182956981,6.47130756193,2.0,1.69142355365,4.03895111074,-0.646574670383,222.0,0.22342664707,0.06026643209,-0.069798475029,0.241709198365,0.214877408681,0.0509050494358,-0.0654733552448,0.230326692041,0.233829362388,0.23159328992,0.821856060365,[],0.0,0.0,0.0,0.0
-5.96977621176,32.2773034868,15.0775606356,5.792854139,3.0,1.91485020072,4.09921754283,-0.716373145412,222.0,,,,,,,,,,,0.735692475653,[18],0.0,0.0,1.0,0.0
50.4075141125,63.3073739437,109.797584186,6.85420321826,0.0,13.9442931916,8.04003649085,6.0489016935,223.0,-0.014963996,-0.03481778571,-0.00945152926,0.0390580437732,-0.00656619419509,0.00708569918536,0.0239891141777,0.025861160805,0.0366704855887,0.0135149341288,0.870483808719,"[74, 193, 194]",3.0,3.0,3.0,3.0
