z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,contacts_2pt5um,contacts_2pt1um,rad_um,neighbors,contacts_0pt1um,contacts_0pt5um,contacts_0pt03um,contacts_0pt05um,contacts_30nm,contacts_50nm,contacts_100nm
4.42341120144,114.302412512,118.270766049,7.47363593194,3.0,15.0203872882,14.5164063891,0.530809344173,195.0,,,,,,,,,,,2.0,2.0,0.949151763356,"[194, 253]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
-4.87817784775,62.0944697413,78.9722988165,7.48419859413,0.0,10.0294819497,7.88599765714,-0.585381341729,196.0,0.0159893497,-0.0750905068,-0.019433633371,0.0791953888892,0.0494828559782,-0.0925667731496,-0.0197332250329,0.106801501381,0.0920043659466,0.106746553261,1.0,1.0,0.950493221455,[246],1.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.0401247925,61.5032059082,79.0981992078,7.58553872889,1.0,10.0454712994,7.81090715034,-0.6048149751,196.0,0.0685916017,0.18296231912,0.05409043892,0.202745637744,0.0687949668902,0.203708351976,0.0554876938827,0.222055678393,0.202814529237,0.221710657652,1.0,1.0,0.963363418569,[246],1.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.58937113484,62.9438540902,79.6382905602,7.3662873073,2.0,10.1140629011,7.99386946946,-0.55072453618,196.0,0.318645592,0.19399814251,-0.025549947312,0.373929261233,0.278293717225,0.204107466099,-0.00443453741985,0.345147672579,0.34019916542,0.346063651041,1.0,1.0,0.935518488027,[246],1.0,1.0,0.0,1.0,0.0,1.0,1.0
-4.80228736243,64.4713985195,82.1473109692,7.14467021293,3.0,10.4327084931,8.18786761197,-0.576274483492,196.0,,,,,,,,,,,1.0,1.0,0.907373117042,[246],1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.0064001965,96.4461678664,87.0896377502,5.96064230433,0.0,11.0603839943,12.248663319,6.00076802357,197.0,-0.0280714949,0.0208780407,0.01824604039,0.0394565507781,0.00542201137819,0.00340177435038,0.0179464487281,0.0190537476121,0.0282525889215,0.019336190577,6.0,4.0,0.75700157265,"[91, 228]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
50.158450533,96.6105618872,86.8686023573,6.04068609326,1.0,11.0323124994,12.2695413597,6.01901406396,197.0,-0.0370285593,-0.0346559605,-0.00699472632,0.0511964451725,-0.0368251941098,-0.0139099276442,-0.00559747135728,0.0397606928245,0.0510495515719,0.0399813357028,6.0,3.0,0.767167133844,"[91, 228]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
50.100161147,96.3376803084,86.5770388985,5.90292396624,2.0,10.9952839401,12.2348853992,6.01201933764,197.0,0.0272341603,0.0045713975,-0.00542952629,0.0281438611083,-0.0131177144746,0.0146807210886,0.0156858836021,0.0251723052003,0.0149148202762,0.0204224817408,6.0,3.0,0.749671343712,"[91, 228]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
50.0549150946,96.3736755642,86.7914811057,6.23608587793,3.0,11.0225181004,12.2394567967,6.00658981135,197.0,,,,,,,,,,,6.0,4.0,0.791982906497,"[91, 228]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
1.01790553255,125.506062789,-7.47840713106,8.61525356097,0.0,-0.949757705645,15.9392699742,0.122148663906,198.0,-0.058534882225,0.0559795049,0.277628718787,0.289201906808,-0.0250413759468,0.0385032385504,0.277329127125,0.281106767333,0.28432108781,0.281402337203,2.0,2.0,1.09413720224,"[119, 236]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
3.33147818911,125.946846292,-7.93931171554,8.7189320141,1.0,-1.00829258787,15.9952494791,0.399777382693,198.0,-0.0670254811,-0.0174481887,-0.098486619608,0.120401281752,-0.0668221159098,0.00329784415579,-0.0970893646453,0.117908505537,0.120288190216,0.119061686501,2.0,1.0,1.10730436579,[119],1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.51075635904,125.80945898,-8.46707140923,8.58040278168,2.0,-1.07531806897,15.9778012904,0.301290763085,198.0,-0.10095075712,-0.045523342,0.169764447042,0.202690398168,-0.141302631895,-0.0354140184114,0.190879856934,0.24011602667,0.225518903701,0.223697460781,2.0,2.0,1.08971115327,"[119, 236]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
3.92546008439,125.451007468,-9.26195926059,8.13256072574,3.0,-1.17626882609,15.9322779484,0.471055210127,198.0,,,,,,,,,,,2.0,2.0,1.03283521217,[119],1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.657280285612,11.5418883993,29.3195990417,7.42211025055,0.0,3.72358907829,1.46581982671,-0.0788736342735,199.0,-0.12800062629,-0.03114557667,0.0208283355141,0.133371761768,-0.0945071200118,-0.0486218430196,0.0205287438522,0.108245594255,0.101663475444,0.108302811191,4.0,4.0,0.94260800182,"[31, 129, 249]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
-0.483710822995,11.2966476381,28.3117200945,7.49807613974,1.0,3.595588452,1.43467425004,-0.0580452987594,199.0,0.07719319423,-0.0073492106,-0.0780154202506,0.109996390526,0.0773965594202,0.0133968222558,-0.0766181652879,0.109727141167,0.110139203299,0.11070730804,4.0,4.0,0.952255669747,"[31, 129, 249]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
-1.13383932509,11.2387798381,28.9195405215,7.56208970943,2.0,3.67278164623,1.42732503944,-0.13606071901,199.0,0.19654748164,0.01759750597,-0.056372984487,0.205227917534,0.156195606865,0.0277068295586,-0.0352575745949,0.162504869387,0.166986985123,0.168352752838,4.0,4.0,0.960385393098,"[31, 129, 249]",3.0,2.0,1.0,2.0,1.0,2.0,3.0
-1.60361419581,11.3773428773,30.4671584872,7.65611283478,3.0,3.86932912787,1.44492254541,-0.192433703497,199.0,,,,,,,,,,,4.0,3.0,0.972326330017,"[129, 249]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
-0.556098184939,43.059827295,121.496148898,7.40557094657,0.0,15.4300109101,5.46859806646,-0.0667317821927,200.0,-0.0745106386,0.03543336795,-0.0493451364793,0.0961368884613,-0.0410171323218,0.0179571016004,-0.0496447281412,0.0668540325934,0.0732998717758,0.0666318627681,6.0,5.0,0.940507510214,"[21, 41, 113, 217]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
-0.967307655597,43.3388301922,120.909450957,7.46263583084,1.0,15.3555002715,5.50403143441,-0.116076918672,200.0,-0.0085243518,0.02675749376,0.0335817443928,0.0437762675703,-0.00832098660976,0.0475035266158,0.0349789993555,0.059576457221,0.0437371220697,0.0587669755523,6.0,5.0,0.947754750517,"[21, 41, 113, 217]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
-0.68745978566,43.5495191195,120.842330076,7.49122297089,2.0,15.3469759197,5.53078892817,-0.0824951742792,200.0,0.1120838296,0.02923672888,0.0341066555646,0.120751128886,0.0717319548254,0.0393460524686,0.0552220654567,0.0987069485966,0.0846376016466,0.088638869249,6.0,5.0,0.951385317303,"[21, 41, 113, 217]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
-0.403237655955,43.7797295831,121.724879916,7.50466967874,3.0,15.4590597493,5.56002565705,-0.0483885187146,200.0,,,,,,,,,,,6.0,5.0,0.9530930492,"[21, 41, 113, 217]",4.0,3.0,1.0,3.0,1.0,3.0,4.0
-6.07326244468,106.35345462,84.3747997572,4.27709062379,0.0,10.7155995692,13.5068887368,-0.728791493362,201.0,,,,,,,,,,,4.0,2.0,0.543190509221,[118],1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0692312376,-1.48323920529,106.83637598,4.74085177928,0.0,13.5682197494,-0.188371379072,1.20830774851,202.0,-0.0188128237,-0.017270545217,0.00619766788,0.0262793674736,0.0146806825782,-0.0347468115666,0.00589807621812,0.0381791914278,0.0234990480702,0.0382266195492,6.0,4.0,0.602088175969,[29],1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.12087847,-1.61922775031,106.688243509,5.05702903632,1.0,13.5494069257,-0.205641924289,1.21450541639,202.0,0.0618145019,-0.018355516412,-0.05763129296,0.0864830824852,0.0620178670902,0.00239051644379,-0.0562340379973,0.0837508055888,0.0866285562007,0.0846953147201,6.0,4.0,0.642242687613,[29],1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.64061769525,-1.7637593756,107.174971871,5.11699861193,2.0,13.6112214276,-0.223997440701,1.15687412343,202.0,0.1014474935,0.035803961553,-0.05921300874,0.122799421841,0.0610956187254,0.0459132851416,-0.0380975988479,0.0853939776443,0.092308064081,0.0966792882886,6.0,4.0,0.649858823715,[29],1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.14717595579,-1.48183841849,107.973771032,4.76061160531,3.0,13.7126689211,-0.188193479148,1.09766111469,202.0,,,,,,,,,,,6.0,4.0,0.604597673874,[29],1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.9957317834,-2.02585802323,119.579069756,4.89426364806,0.0,15.1865418591,-0.25728396895,0.239487814007,203.0,-0.028622505,-0.019173834032,0.011799823591,0.0364159242741,0.00487100127819,-0.0366501003816,0.0115002319291,0.0387196570989,0.0230347216549,0.0388096939979,3.0,3.0,0.621571483304,[122],1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.09406364665,-2.17683309434,119.353695702,5.23189086066,1.0,15.1579193541,-0.276457802982,0.251287637598,203.0,0.0346400678,0.038865406944,-0.055056475443,0.0757738057796,0.0348434329902,0.0596114397998,-0.0536592204803,0.0874465580804,0.0758669899737,0.0883108377593,3.0,3.0,0.664450139304,[122],1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.63525968463,-1.87080626801,119.626452141,5.17449169349,2.0,15.1925594219,-0.237592396038,0.196231162155,203.0,0.1709183194,-0.012385486438,-0.025907510584,0.173313794274,0.130566444625,-0.00227616284939,-0.00479210069185,0.130674181109,0.1336869322,0.133131425607,3.0,3.0,0.657160445073,[122],1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.41936376309,-1.96832978328,120.97226568,5.42911578723,3.0,15.3634777413,-0.249977882476,0.170323651571,203.0,,,,,,,,,,,3.0,3.0,0.689497704978,[122],1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.3474755891,121.610946721,117.233182066,5.1606053196,0.0,14.8886141224,15.4445902335,6.16169707069,204.0,0.019384122,0.0026955216,0.03838499786,0.0430861704392,0.0528776282782,-0.0147807447496,0.0380854061981,0.0668207464262,0.0653966166536,0.066991955102,3.0,2.0,0.655396875589,[94],1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.6673505712,121.6321713,117.385812948,5.54999960609,1.0,14.9079982444,15.4472857551,6.20008206855,204.0,-0.0033452829,-0.0010756746,0.00340429193,0.00489256548968,-0.00314191770976,0.0196703582558,0.00480154689272,0.0204902292171,0.00475583076703,0.0202085092065,3.0,2.0,0.704849949973,"[94, 215]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
51.6957196707,121.623701421,117.359472138,5.68119362111,2.0,14.9046529615,15.4462100805,6.20348636048,204.0,0.055933806,-0.0137134269,0.00563576396,0.0578654522699,0.0155819312254,-0.00360410331139,0.0267511738521,0.0311674741335,0.0215085214152,0.0169572396576,3.0,2.0,0.721511589881,"[94, 215]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
51.7426843703,121.515721682,117.799895807,5.67128877774,3.0,14.9605867675,15.4324966536,6.20912212444,204.0,,,,,,,,,,,3.0,2.0,0.720253674773,"[94, 215]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
55.2448666233,77.5797286429,13.2898770429,5.19956950253,0.0,1.68781438444,9.85262553764,6.6293839948,205.0,0.02807479476,-0.02049703494,-0.00884652441,0.0358689773521,0.0615683010382,-0.0379733012896,-0.00914611607188,0.0729128160392,0.0654908018595,0.0728758416603,2.0,1.0,0.660345326821,[173],1.0,1.0,1.0,1.0,1.0,1.0,1.0
55.1711455866,77.418334667,13.5109384189,5.16620975846,1.0,1.7158891792,9.8321285027,6.62053747039,205.0,0.03934851276,-0.00671324643,0.00338267006,0.0400601496601,0.0395518779502,0.0140327864258,0.00477992502272,0.0422388189641,0.0402599203148,0.0421035936827,2.0,1.0,0.656108639324,[173],1.0,1.0,1.0,1.0,1.0,1.0,1.0
55.1993345037,77.3654744588,13.820769228,5.0859100819,2.0,1.75523769196,9.82541525627,6.62392014045,205.0,0.05989035888,-0.03373354388,-0.04738669662,0.0834883589852,0.0195384841054,-0.0236242202914,-0.0262712867279,0.0403737123863,0.061361252924,0.0564389507527,3.0,1.0,0.645910580401,[173],1.0,1.0,1.0,1.0,1.0,1.0,1.0
54.8044453652,77.0998560031,14.292346857,5.05907071923,3.0,1.81512805084,9.79168171239,6.57653344383,205.0,,,,,,,,,,,4.0,1.0,0.642501981342,[173],1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.198777199041,-1.78644454244,48.9483492967,5.30444926337,0.0,6.21644036068,-0.22687845689,0.0238532638849,206.0,-0.03877801621,0.069113430737,0.0996556972061,0.127325012606,-0.00528450993181,0.0516371643874,0.0993561055442,0.112097986155,0.121391310806,0.112363609664,2.0,1.0,0.673665056448,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02924134243,-1.24224430042,48.6430105864,6.11283259808,1.0,6.17766234447,-0.157765026153,0.123508961091,206.0,0.17012331711,0.025091639881,-0.110337674276,0.204318221853,0.1703266823,0.0458376727368,-0.108940419313,0.207316873181,0.204487582655,0.20805449601,3.0,0.0,0.776329739956,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10976072346,-1.04467233285,49.9825642644,6.46151670952,2.0,6.34778566158,-0.132673386272,0.0131712868152,206.0,0.21060747222,0.009101141394,-0.0744518861277,0.223565251051,0.170255597445,0.0192104649826,-0.0533364762356,0.179445786029,0.186045377755,0.18681299145,3.0,0.0,0.820612622109,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.510671660937,-0.973009802187,51.6408908173,6.2927890608,3.0,6.5583931338,-0.123572244878,-0.0612805993125,206.0,,,,,,,,,,,3.0,1.0,0.799184210722,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.4653464838,50.742083462,54.0617436655,5.52131982548,0.0,6.86584144552,6.44424459968,6.41584157806,207.0,-0.02180981243,0.0167482683,-0.00746553272,0.0284939745924,0.0116836938482,-0.000727998049615,-0.00776512438188,0.0140476275493,0.0217427544663,0.0138842667034,5.0,2.0,0.701207617836,"[192, 219]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
53.4031337112,50.8739595904,53.890012859,5.40609079786,1.0,6.84403163309,6.46099286798,6.40837604534,207.0,0.0111373275,-0.03820057203,0.00298067571,0.0399024835687,0.0113406926902,-0.0174545391742,0.00437793067272,0.0212706023764,0.0399597227443,0.0210275218741,5.0,2.0,0.686573531328,"[192, 219]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
53.4279726754,50.5731676847,53.9777083511,5.372933853,2.0,6.85516896059,6.42279229595,6.41135672105,207.0,-0.01936645205,0.00464176157,-0.00170746585,0.0199880177883,-0.0597183268246,0.0147510851586,0.0194079440421,0.0645022585963,0.05992278322,0.0615368874067,5.0,2.0,0.682362599331,"[192, 219]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
53.4137437934,50.6097169883,53.8252166027,5.17971218187,3.0,6.83580250854,6.42743405752,6.4096492552,207.0,,,,,,,,,,,5.0,2.0,0.657823447097,"[192, 219]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
50.6520204964,124.983936397,23.1324845888,5.48883783976,0.0,2.93782554278,15.8729599225,6.07824245957,208.0,-0.03142427524,0.0040770546,0.02451979765,0.0400665437163,0.00206923103819,-0.0133992117496,0.0242202059881,0.0277567824271,0.0249424250645,0.0280185843575,2.0,0.0,0.69708240565,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.8563521435,125.01603919,22.8850493507,5.48562133751,1.0,2.90640126754,15.8770369771,6.10276225722,208.0,-0.05245762741,-0.0507197085,-0.01183312359,0.0739210005188,-0.0522542622198,-0.0299736756442,-0.0104358686273,0.06113784839,0.0737768226773,0.0613917907024,2.0,0.0,0.696673909864,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.7577427803,124.616671407,22.4719971664,5.29919409724,2.0,2.85394364013,15.8263172686,6.09092913363,208.0,0.08155573301,0.0276376082,-0.02179479888,0.0888267315172,0.0412038582354,0.0377469317886,-0.000679388987853,0.0558842586274,0.0541904842082,0.0599800137643,2.0,0.0,0.672997650349,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.5761194563,124.834290369,23.1141682924,5.33905000992,3.0,2.93549937314,15.8539548768,6.06913433475,208.0,,,,,,,,,,,2.0,1.0,0.67805935126,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.6477332746,16.2738395418,3.5893868572,5.56327554767,0.0,0.455852130865,2.06677762181,6.07772799295,209.0,-0.039269704469,0.03343373546,0.01100368886,0.0527352398726,-0.00577619819081,0.0159574691104,0.0107040971981,0.0200644706577,0.0356687580507,0.0202258857526,2.0,2.0,0.706535994554,[169],1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.7394306818,16.5370973013,3.2801765858,5.7764357828,1.0,0.416582426396,2.10021135727,6.08873168181,209.0,-0.049827752155,-0.05673281408,-0.01510161736,0.077003090361,-0.0496243869648,-0.0359867812242,-0.0137043623973,0.062812719677,0.0768716516146,0.063132298005,2.0,2.0,0.733607344416,[169],1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.6135838704,16.0903822299,2.88783208064,5.77150839797,2.0,0.366754674241,2.04347854319,6.07363006445,209.0,0.033120606952,-0.02452645401,-0.03089247045,0.0515059829697,-0.00723126782255,-0.0144171304214,-0.00977706055785,0.0188609596007,0.0401021559412,0.0348495281806,2.0,2.0,0.732981566542,[169],1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.3561466167,15.8972605447,3.14862426136,5.74529192722,3.0,0.399875281193,2.01895208918,6.042737594,209.0,,,,,,,,,,,2.0,2.0,0.729652074757,[169],1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.6559152506,4.84064101474,120.764149543,5.64688907419,0.0,15.3370469919,0.614761408872,6.07870983007,210.0,0.0161221118,-0.002627882096,0.00440706667,0.0169189387917,0.0496156180782,-0.0201041484456,0.00410747500812,0.0536913185994,0.0498802321388,0.0537150684505,0.0,0.0,0.717154912422,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.6926408062,4.81994902974,120.891095305,5.69564024335,1.0,15.3531691037,0.612133526776,6.08311689674,210.0,-0.025483304,-0.012503421381,-0.00794941208,0.0294775759079,-0.0252799388098,0.00824261147479,-0.00655215711728,0.0273851549756,0.0293019454111,0.027752641362,0.0,0.0,0.723346310905,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.6263957055,4.72149689287,120.690439368,5.7698168617,2.0,15.3276857997,0.599630105395,6.07516748466,210.0,-0.010136201,-0.000397593433,-6.3453000001e-06,0.0101439978072,-0.0504880757746,0.00971173015561,0.0211090645921,0.0555783780439,0.0504896416725,0.0514136512834,0.0,0.0,0.732766741436,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.626342828,4.71836623592,120.610626762,5.57849064065,3.0,15.3175495987,0.599232511962,6.07516113936,210.0,,,,,,,,,,,0.0,0.0,0.708468311363,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.83665680038,63.7288431269,107.44682801,5.66582896676,0.0,13.6457471572,8.09356307712,-0.700398816045,211.0,-0.1272251118,0.02104912586,0.020792108831,0.130620084832,-0.0937316055218,0.00357285951038,0.0204925171691,0.0960120953771,0.0982903421645,0.0960764850961,2.0,0.0,0.719560278779,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.66338922679,63.8945842754,106.445055475,5.08254670112,1.0,13.5185220454,8.11461220298,-0.679606707214,211.0,0.0643880054,-0.00454052099,-0.002697242033,0.0646042311682,0.0645913705902,0.0162055118658,-0.00129998707028,0.066605958712,0.0648069178419,0.0666478723152,2.0,0.0,0.645483431042,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.68586624372,63.8588321416,106.952047644,6.0364799467,2.0,13.5829100508,8.11007168199,-0.682303949247,211.0,0.0051826425,0.11660671085,0.009680025304,0.117122532795,-0.0351692322746,0.126716034439,0.0307954351961,0.135063640968,0.122178978568,0.131861788144,2.0,0.0,0.766632953231,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.60519936619,64.7769952192,106.992855853,4.53669446535,3.0,13.5880926933,8.22667839284,-0.672623923943,211.0,,,,,,,,,,,2.0,0.0,0.576160197099,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.8727253078,110.795835722,-3.54888343994,5.71952648527,0.0,-0.450708196872,14.0710711367,2.62472703694,212.0,0.080162970504,0.1641584145,0.24884277694,0.308701821385,0.113656476782,0.14668214815,0.248543185278,0.310172794179,0.319043112135,0.310412910388,2.0,2.0,0.726379863629,[27],1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.9464151157,112.088421663,-2.91767894778,4.04934142778,1.0,-0.370545226368,14.2352295512,2.87356981388,212.0,0.042959627867,0.0583112741,0.0036590507,0.0725198108496,0.0431629930572,0.0790573069558,0.00505630566272,0.0902145663389,0.0726404660561,0.0901470487858,3.0,2.0,0.514266361328,[27],1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.9769072048,112.547565554,-2.57941416143,3.67191829716,2.0,-0.327585598501,14.2935408253,2.87722886458,212.0,-0.024580692357,-0.0397088121,-0.24872899546,0.253075311672,-0.0649325671316,-0.0295994885114,-0.227613585568,0.238537863513,0.260113708242,0.258763369079,3.0,2.0,0.466333623739,[27],1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.904165576,112.234897741,-2.77296292014,4.82338661964,3.0,-0.352166290858,14.2538320132,2.62849986912,212.0,,,,,,,,,,,2.0,2.0,0.612570100694,[27],1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.5835526339,109.324522845,38.427205108,5.84626192763,0.0,4.88025504871,13.8842144013,6.19002631607,213.0,-0.00539643744,0.0296895498,-0.00479033936,0.0305538582761,0.0280970688382,0.0122132834504,-0.00508993102188,0.0310566734816,0.0411565547126,0.0310089812977,2.0,2.0,0.742475264809,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5436331393,109.558298828,38.3847134746,5.94427887728,1.0,4.87485861127,13.9139039511,6.18523597671,213.0,-0.05489399019,-0.0555819739,0.00493696946,0.0782756644753,-0.0546906249998,-0.0348359410442,0.00633422442272,0.065151589776,0.0781331808704,0.065030615242,2.0,2.0,0.754923417415,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5847745514,109.12064549,37.9524773313,6.0090290343,2.0,4.81996462108,13.8583219772,6.19017294617,213.0,-0.01775460162,0.0512078423,-0.000520047259999,0.0542009173433,-0.0581064763946,0.0613171658886,0.0205953626321,0.0869501373981,0.0774524122359,0.0844773808824,3.0,2.0,0.763146687356,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5804408243,109.523856847,37.8126773186,6.02732397164,3.0,4.80221001946,13.9095298195,6.18965289891,213.0,,,,,,,,,,,2.0,2.0,0.765470144398,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.8886775499,100.190501269,106.442145451,5.83518701374,0.0,13.5181524723,12.7241936612,6.10664130599,214.0,-0.0172881469,0.0358573108,-0.01193699668,0.0415586170461,0.0162053593782,0.0183810444504,-0.0122365883419,0.0273899719224,0.0411199744665,0.0272574459075,4.0,2.0,0.741068750745,[86],1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.7892025776,100.472842299,106.30601831,5.7981420949,1.0,13.5008643254,12.760050972,6.09470430931,214.0,-0.0378446605,-0.0284025361,-0.00587766796,0.0476809119661,-0.0376412953098,-0.00765650324421,-0.00448041299728,0.0386725129149,0.0475196606696,0.0388591834085,4.0,2.0,0.736364046052,[86],1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.7402220112,100.249200283,106.008028857,5.72000528027,2.0,13.4630196649,12.7316484359,6.08882664135,214.0,0.0596627839,0.0088434302,0.0183503889,0.0630443559185,0.0193109091254,0.0189527537886,0.0394657987921,0.0478504687723,0.0280687413636,0.0326933458093,5.0,2.0,0.726440670594,[86],1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.8931419188,100.318833591,106.477814558,5.96554528392,3.0,13.5226824488,12.7404918661,6.10717703025,214.0,,,,,,,,,,,4.0,2.0,0.757624251058,[86],1.0,0.0,0.0,0.0,0.0,0.0,1.0
46.7289827466,130.082549913,124.757003006,5.79466914483,0.0,15.8441393817,16.5204838389,5.6074779296,215.0,-0.0320223738,0.028248959,0.08257918702,0.0929664360791,0.00147113247819,0.0107726926504,0.0822795953581,0.0829948609855,0.0872896903663,0.0832918799559,3.0,2.0,0.735922981393,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.4171426385,130.30498266,124.50485833,5.92829775645,1.0,15.8121170079,16.5487327979,5.69005711662,215.0,-0.0229216607,-0.0346454951,-0.01162121694,0.0431365916959,-0.0227182955098,-0.0138994622442,-0.0102239619773,0.0285279757442,0.0430288736171,0.0290580227255,3.0,2.0,0.752893815069,[204],1.0,0.0,0.0,0.0,0.0,0.0,1.0
47.320299164,130.032183487,124.324372813,5.81354448013,2.0,15.7891953472,16.5140873028,5.67843589968,215.0,0.0386252577,-0.020598547,-0.05361410744,0.069214761341,-0.00172661707455,-0.0104892234114,-0.0324986975479,0.0341931331791,0.0574608898436,0.0546578222296,3.0,2.0,0.738320148977,[204],1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.8735149353,129.869990203,124.6285087,5.60422200357,3.0,15.8278206049,16.4934887558,5.62482179224,215.0,,,,,,,,,,,3.0,2.0,0.711736194453,[204],1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.4899162175,75.7518192459,33.1576250586,5.94227377314,0.0,4.21101838244,9.62048104423,6.0587899461,216.0,-0.00016555029,0.01578894719,-0.00147177681,0.0158582592754,0.0333279559882,-0.00168731915962,-0.00177136847188,0.0334176217371,0.0369081241829,0.0334030810447,2.0,2.0,0.754668769189,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.4776514107,75.8761416647,33.156321513,5.90016562136,1.0,4.21085283215,9.63626999142,6.05731816929,216.0,-0.07427112171,-0.0117984363,2.84132000008e-05,0.0752024163608,-0.0740677565198,0.00894759655579,0.00142566816272,0.0746198671247,0.0750015763988,0.0746062520658,2.0,2.0,0.749321033913,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.4778881874,75.7832405915,32.571509531,5.89476377579,2.0,4.13658171044,9.62447155512,6.05734658249,216.0,0.01285228512,-0.00270525364,-0.00400232175,0.0137301933509,-0.0274995896546,0.00740406994861,0.0171130881421,0.0332250728928,0.0279206806474,0.0287587597501,3.0,2.0,0.748634999525,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.4445355062,75.7619393817,32.6727086265,6.01585050468,3.0,4.14943399556,9.62176630148,6.05334426074,216.0,,,,,,,,,,,3.0,2.0,0.764013014094,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.69874582998,33.1916646846,121.653336764,5.98416064499,0.0,15.449973769,4.21534141494,-0.563849499598,217.0,-0.1122068689,0.04175172526,-0.011509655002,0.120274935663,-0.0787133626218,0.0242754589104,-0.0118092466639,0.0832138790546,0.0898413722941,0.0831718913985,5.0,2.0,0.759988401914,[200],1.0,1.0,1.0,1.0,1.0,1.0,1.0
