,x,y,z,mass,size_x,size_y,size_z,ecc,signal,raw_mass,ep_x,ep_y,ep_z,frame
0,155.12680841404358,99.95876967312348,9.184670096852301,132160.0,5.218765178458738,5.040125765898852,6.541357762738962,,110.0,132160.0,,,,0
1,395.4716102611776,103.70491501109944,8.967150447584167,124781.0,5.39363773409632,4.615249345643999,6.375181757028295,,114.0,124781.0,,,,0
2,200.36997284469908,142.41330045688593,8.688350617642081,124101.0,4.98033457146559,4.8490447706190825,6.70573679679308,,118.0,124101.0,,,,0
3,124.13838832101574,172.535228881343,8.723483894500074,115147.0,4.787771882926579,4.793843698999851,6.406651677680335,,119.0,115147.0,,,,0
4,154.17640765807596,197.58214898627816,8.509661746023491,134603.0,4.899013606479513,4.752864336065324,7.108981504567834,,121.0,134603.0,,,,0
5,447.4638802412436,199.68060906821194,8.823290077982923,97329.0,4.9791446198512315,4.777934002312767,6.221880924428791,,110.0,97329.0,,,,0
6,350.63333551755017,221.82447633401043,8.608653867155931,91566.0,4.937894879902193,4.35483819298093,6.492055096212298,,107.0,91566.0,,,,0
7,219.07317369728932,223.32696764976328,13.531502914333046,131591.0,5.147872273673128,4.536176094085218,6.7025770351586145,,118.0,131591.0,,,,0
8,234.12387122104437,223.3441820097948,10.574494245035439,96786.0,4.986221794730964,4.281903451380662,6.640864301309165,,112.0,96786.0,,,,0
9,338.8732887939318,233.66740145374797,8.00263392907609,88461.0,4.841003044390996,4.432757267882409,6.5615306655232795,,109.0,88461.0,,,,0
10,160.05970848056538,245.13441696113074,8.650318021201413,113200.0,4.73583717100233,4.710871945577858,6.912329589462361,,116.0,113200.0,,,,0
11,137.99801741894174,21.17599456911648,9.932353100000771,129629.0,5.046975558925194,4.859807036184382,6.5957661435245685,,114.0,129629.0,,,,0
12,251.94488331088866,22.900789959599607,8.361958377875577,144058.0,5.114310628815328,4.838404100881791,6.707749122542236,,120.0,144058.0,,,,0
13,238.3133492816312,30.211289447697464,10.12260949387335,143798.0,4.966151299508183,4.877839094564824,6.842376261824935,,120.0,143798.0,,,,0
14,331.2483738089624,67.95914064992164,9.9280731196516,72101.0,4.751753338478271,4.461631922880315,6.271973481304694,,90.0,72101.0,,,,0
15,74.01707215310219,70.23613742536062,10.124573367167569,146203.0,5.128730725372029,4.718445633727622,6.838319803149187,,123.0,146203.0,,,,0
16,107.35690316395015,71.9614367894809,10.154684289823312,146020.0,5.095872384004635,4.853761301021318,6.94721671064421,,119.0,146020.0,,,,0
17,266.1683267359275,76.91568658273432,8.523450562327621,139954.0,5.0476656774085615,4.621116374830164,7.190177395956497,,120.0,139954.0,,,,0
18,241.99144539562778,110.93176871735345,9.717057216095956,165408.0,5.280689602274108,4.791101916469618,7.1112937222383525,,124.0,165408.0,,,,0
19,318.55130972387104,118.75281756371317,13.157467507438986,129722.0,5.043327635226318,5.071582535550677,6.547087014524657,,114.0,129722.0,,,,0
20,495.85468120285213,124.8864059109228,11.313440804657091,116124.0,5.153390145198871,4.500671645650385,6.7445491216381805,,111.0,116124.0,,,,0
21,311.89665919145796,147.81721420876835,10.172955101321824,147599.0,5.3186556720515945,4.722744729490549,6.803390816333699,,120.0,147599.0,,,,0
22,35.89804297618887,148.96929403978876,10.377898731783741,148082.0,5.240001080482324,4.850394133813521,6.610424194152285,,124.0,148082.0,,,,0
23,15.13429832030343,162.16967257527673,7.879803531092331,142109.0,5.392401734616988,4.608843827768785,6.470439033496553,,127.0,142109.0,,,,0
24,98.09281811646298,172.6509777138749,11.0,139100.0,5.23279145373429,4.771783076705047,6.299097877966667,,129.0,139100.0,,,,0
25,78.9292179159898,198.74587368228583,8.411647221811993,142197.0,4.784384520410129,4.882544123170528,6.793739602211263,,134.0,142197.0,,,,0
