z,y,x,rad,frame,xum,yum,zum,particle,drad,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,contacts_2pt5um
28.801838161,116.56319714,125.528550021,7.50237105162,2.0,15.9421258527,14.8035260368,3.45622057932,103.0,-0.03893243414,0.1525728934,0.0301753942,0.05746354276,0.165804405738,-0.0125574862011,0.0134584461684,0.0593282561719,0.0621181311162,0.0661082719586,0.0603396965479,5.0
29.2807010173,116.80079867,126.729911387,7.46343861748,3.0,16.0946987461,14.833701431,3.51368412208,103.0,,,,,,,,,,,,4.0
43.1181960711,79.3871509159,98.2301456394,7.30094438167,0.0,12.4752284962,10.0821681663,5.17418352853,104.0,0.05103792565,-0.0298819487,0.0348358688,0.01088002844,0.0471682481338,-0.00191176912664,0.00601709191573,0.0198491395417,0.0208290325474,0.0365454187977,0.0125791603524,5.0
43.2088629748,79.6614490949,97.9948547045,7.35198230732,1.0,12.4453465475,10.1170040351,5.18506355697,104.0,-0.06724652312,0.1279080465,0.0127167273,-0.02199269769,0.130406526924,0.0150855916257,-0.0142929871992,-0.021369438583,0.0298080100498,0.02954604846,0.0302579462201,5.0
43.025590494,79.7615808061,99.0020046772,7.2847357842,2.0,12.573254594,10.1297207624,5.16307085928,104.0,0.02490303113,0.1066720257,0.007054752,-0.01481587764,0.107926830876,-0.0584583539011,-0.00966219603159,-0.0129511642281,0.0606503901706,0.0607178630788,0.0610757513521,5.0
42.902124847,79.8171300343,99.8419418876,7.30963881533,3.0,12.6799266197,10.1367755144,5.14825498164,104.0,,,,,,,,,,,,5.0
43.4096282557,118.551585252,52.4520377467,7.4414359296,0.0,6.66140879383,15.056051327,5.20915539068,105.0,-0.01626624405,0.02754325181,0.0343425326,0.07420132874,0.0862779082525,0.0555134313834,0.00552375571573,0.0831704398417,0.100147765849,0.0988280719033,0.0928336691505,3.0
44.0279726618,118.821998895,52.6689137452,7.42516968555,1.0,6.68895204564,15.0903938596,5.28335671942,105.0,0.02757730658,0.09561780115,0.0170707434,-0.02548426652,0.100417239641,-0.0172046537243,-0.00993897109924,-0.024861007413,0.0318253506795,0.0351689952951,0.0323145647711,3.0
43.8156037741,118.956414197,53.4218098172,7.45274699213,2.0,6.78456984679,15.107464603,5.2578724529,105.0,0.0426507218,0.22889228999,0.15575172,-0.04713402031,0.280841404658,0.0637619103889,0.139034771968,-0.0452693068981,0.159516642329,0.17477355455,0.160055818086,3.0
43.4228202716,120.182805693,55.2241113132,7.49539771393,3.0,7.01346213678,15.263216323,5.21073843259,105.0,,,,,,,,,,,,3.0
45.8599726956,60.8523253485,20.7139178487,6.98971126216,0.0,2.63066756678,7.72824531926,5.50319672347,106.0,-0.03203488803,-0.07343481984,0.14420290872,0.02052412723,0.163120787905,-0.0454646402666,0.115384131836,0.0294932383317,0.127476988125,0.152586867706,0.125705096128,5.0
46.0310070892,61.9877813226,20.1356909208,6.95767637413,1.0,2.55723274694,7.87244822798,5.5237208507,106.0,0.03593545439,0.15501694206,-0.04940140798,-0.01203641519,0.163142964073,0.0421944871857,-0.0764111224792,-0.011413156083,0.0880300773553,0.0660738159175,0.0881130505545,6.0
45.9307036292,61.5987938583,21.3562967638,6.99361182852,2.0,2.712249689,7.82304682,5.51168443551,106.0,-0.0861289708,0.26740789472,0.00129594381,-0.0686766479,0.276089013899,0.102277515119,-0.0154210042216,-0.0668119344881,0.123135421631,0.123202481858,0.124157075662,5.0
45.3583982301,61.6089981402,23.461870738,6.90748285772,3.0,2.97965758372,7.82434276381,5.44300778761,106.0,,,,,,,,,,,,6.0
37.2334417595,10.0898271068,9.14869740069,7.32765203431,0.0,1.16188456989,1.28140804257,4.46801301114,107.0,0.01611598007,-0.11298602668,0.12455823182,-0.00417175247,0.168220090529,-0.0850158471066,0.0957394549357,0.00479735863166,0.128127874175,0.150863683145,0.128105975697,5.0
37.1986771556,11.0706005857,8.25904364736,7.34376801438,1.0,1.04889854321,1.40596627439,4.46384125867,107.0,0.05060860498,0.08096204884,-0.01816975038,-0.0086824003,0.0834288754342,-0.0318604060343,-0.0451794648792,-0.00805914119301,0.0558678733819,0.0376909720824,0.0559611793516,5.0
37.1263238197,10.9275316851,8.89654009491,7.39437661936,2.0,1.12986059205,1.38779652401,4.45515885837,107.0,0.42913414846,0.08371309744,-0.03427988864,0.02939955277,0.0951174387336,-0.0814172821611,-0.0509968366716,0.0312642661819,0.101029231042,0.0931032668748,0.100467830115,5.0
37.3713200928,10.6576113021,9.55569834244,7.82351076782,3.0,1.21357368949,1.35351663537,4.48455841114,107.0,,,,,,,,,,,,5.0
39.7031204461,26.7096464256,10.9864364885,7.06362540041,0.0,1.39527743404,3.39212509605,4.76437445353,108.0,0.24884176762,-0.14831125477,0.09467204477,-0.04846951119,0.182505665302,-0.120341075197,0.0658532678857,-0.0395004000883,0.142754715781,0.160605304879,0.145491995607,4.0
39.2992078528,27.455095597,9.81863133287,7.31246716803,1.0,1.24696617927,3.48679714082,4.71590494234,108.0,-0.11086724179,0.08545774166,0.01311341372,0.02772959492,0.0907960222887,-0.0273647132143,-0.0138963007792,0.028352854027,0.0417829993673,0.0411061988406,0.0413626055644,4.0
39.5302878105,27.5583508231,10.4915269365,7.20159992624,2.0,1.33242392093,3.49991055454,4.74363453726,108.0,-0.0305159818,0.2187830694,0.0369381871,0.00719099867,0.221995881908,0.0536526897989,0.0202212390684,0.00905571208194,0.0580475284007,0.0655343516849,0.0577859852731,4.0
39.5902127995,27.8492026901,12.2142282703,7.17108394444,3.0,1.55120699033,3.53684874164,4.75082553593,108.0,,,,,,,,,,,,4.0
44.7432468944,19.7975786172,2.2671682205,6.71170897435,0.0,0.287930364003,2.51429248439,5.36918962733,109.0,-0.08014765725,-0.119191075304,0.05657299653,0.00264442915,0.131962151294,-0.0912208957306,0.0277542196457,0.0116135402517,0.0960542703018,0.107372011063,0.0953862753837,3.0
44.765283804,20.2430352828,1.32865581653,6.6315613171,1.0,0.168739288699,2.57086548092,5.37183405648,109.0,-0.11521963739,0.08650806829,0.02997602178,0.01682374591,0.0930873041154,-0.0263143865843,0.00296630728076,0.017447005017,0.0317118890049,0.0432902673763,0.0313733062752,3.0
44.9054816866,20.4790669504,2.00982170857,6.51634167971,2.0,0.255247356989,2.6008415027,5.38865780239,109.0,-0.0884786091,0.210855248228,0.05844930448,0.03010425242,0.220867659274,0.0457248686269,0.0417323564484,0.0319689658319,0.0696732944681,0.0800833991468,0.0688376292405,3.0
45.1563504568,20.9392976943,3.67009925368,6.42786307061,3.0,0.466102605217,2.65929080718,5.41876205481,109.0,,,,,,,,,,,,3.0
44.3018111075,73.1617651515,11.3317975717,6.33994832147,0.0,1.4391382916,9.29154417423,5.3162173329,110.0,0.07673784023,-0.06554787078,0.15615989856,-0.10797469494,0.200850621183,-0.0375776912066,0.127341121676,-0.0990055838383,0.165619895475,0.193536899691,0.171132635384,5.0
43.402021983,74.3913706519,10.8156726049,6.4166861617,1.0,1.37359042082,9.44770407279,5.20824263796,110.0,-0.06391663036,0.12867670781,-0.06304765151,-0.00919461489,0.143587055255,0.0158542529357,-0.0900573660092,-0.00857135578301,0.0918430979912,0.0656574796961,0.0919033593056,5.0
43.3254001922,73.894932451,11.8288750286,6.35276953134,2.0,1.50226712863,9.38465642128,5.19904802307,110.0,-0.00149878895,0.32126852844,0.01034683618,-0.0015205293,0.321438697724,0.156138148839,-0.00637011185159,0.000344184111943,0.156268417508,0.15648798852,0.156275435873,5.0
43.3127291148,73.9764036021,14.3585484809,6.35127074239,3.0,1.82353565707,9.39500325746,5.19752749377,110.0,,,,,,,,,,,,6.0
45.4707746498,102.958140275,85.826192929,7.34163977961,0.0,10.899926502,13.0756838149,5.45649295798,111.0,0.07411859155,-0.0375390147,0.0110948001,-0.02755972886,0.0478728615057,-0.00956883512664,-0.0177239767843,-0.0185906177583,0.0274100898825,0.0312121106268,0.0341356208903,4.0
45.2411102427,103.045500905,85.5306101365,7.41575837116,1.0,10.8623874873,13.086778615,5.42893322912,111.0,0.08929310724,0.1024281179,0.0077666316,0.06125392205,0.119598841422,-0.0103943369743,-0.0192430828992,0.061877181157,0.0656286829712,0.0626131437803,0.0650413825738,4.0
45.751559593,103.106655485,86.3371307495,7.5050514784,2.0,10.9648156052,13.0945452466,5.49018715117,111.0,-0.36546141372,0.1161557897,0.0514387251,-0.2727248394,0.300860346251,-0.0489745899011,0.0347217770684,-0.270860125988,0.277433451676,0.281821381236,0.27925427532,4.0
43.4788525981,103.511684817,87.2517432673,7.13959006468,3.0,11.0809713949,13.1459839717,5.21746231177,111.0,,,,,,,,,,,,4.0
2.72931872869,47.8384907105,99.2938770802,7.32509349738,0.0,12.6103223892,6.07548832023,0.327518247442,112.0,0.07528582118,-0.025024618,-0.00914381484,-0.101528347534,0.1049659288,0.00294556157336,-0.0379625917243,-0.0925592364323,0.100085198468,0.101981817182,0.108433574396,6.0
1.8832491659,47.7664921684,99.096832844,7.40037931856,1.0,12.5852977712,6.06634450539,0.225989899908,112.0,-0.04047297154,0.1243858567,0.02943277521,0.077969406351,0.149724273016,0.0115634018257,0.00242306071076,0.078592665458,0.0794757230152,0.0841381533258,0.0788594433896,6.0
2.53299421883,47.9982463039,100.076249039,7.35990634702,2.0,12.7096836279,6.0957772806,0.303959306259,112.0,0.00941781491,0.1029077092,-0.01858756329,-0.013346367165,0.105421153657,-0.0622226704011,-0.0353045113216,-0.0114816537531,0.0724561771308,0.0662969361088,0.0727749596222,6.0
2.42177449245,47.8518875379,100.886545962,7.36932416193,3.0,12.8125913371,6.07718971731,0.290612939094,112.0,,,,,,,,,,,,6.0
6.8931691957,76.4261060135,113.06969911,7.73508296083,0.0,14.3598517869,9.70611546372,0.827180303484,113.0,-0.2423010835,-0.0720492759,-0.01826486219,0.110262009371,0.132975238519,-0.0440790963266,-0.0470836390743,0.119231120473,0.135557721619,0.120142759392,0.127740152309,6.0
7.81201927379,76.282288201,112.502381976,7.49278187733,1.0,14.287802511,9.68785060153,0.937442312855,113.0,0.23021881332,0.165163665,0.06626640744,-0.125497046881,0.217760836165,0.0523412101257,0.0392566929408,-0.124873787774,0.14097571809,0.151262512898,0.14152808553,7.0
6.76621054979,76.8040709368,113.802883276,7.72300069065,2.0,14.452966176,9.75411700897,0.811945265974,113.0,0.06287745551,0.159020928,0.02668247634,0.04627581747,0.167752977226,-0.00610945160115,0.00996552830841,0.0481405308819,0.0495393567472,0.0537655207825,0.0477293246951,6.0
7.15184236203,77.0141691757,115.055016567,7.78587814616,3.0,14.611987104,9.78079948531,0.858221083444,113.0,,,,,,,,,,,,6.0
17.4199948677,13.1293379362,125.479947955,7.82341819421,0.0,15.9359533902,1.66742591789,2.09039938412,114.0,0.02437760338,-0.0301273356,0.01341941158,-0.04010786253,0.0519266559123,-0.00215715602664,-0.0153993653043,-0.0311387514283,0.0348053963404,0.0423482533997,0.0430166759597,2.0
17.0857626799,13.2350025942,125.242724839,7.84779579759,1.0,15.9058260546,1.68084532947,2.05029152159,114.0,-0.07171165447,0.1207483563,0.02685564803,-0.03344428474,0.128140202755,0.00792590142566,-0.000154066469243,-0.032821025633,0.0337648244996,0.043618412698,0.0343709736792,2.0
16.8070603071,13.4464643897,126.193499299,7.77608414312,2.0,16.0265744109,1.7077009775,2.01684723685,114.0,-0.10314512116,0.1256988133,-0.00199884273,-0.00529983162,0.125826369464,-0.0394315663011,-0.0187157907616,-0.00343511820806,0.0437827509631,0.0398363151963,0.0439683688576,2.0
16.7628950436,13.4307254706,127.183253734,7.67293902196,3.0,16.1522732242,1.70570213477,2.01154740523,114.0,,,,,,,,,,,,2.0
39.8795182691,99.4383186643,127.260328482,8.87159345339,0.0,16.1620617172,12.6286664704,4.78554219229,115.0,-0.0888021385,-0.0523764523,-0.0064870351,-0.01204106353,0.054132814363,-0.0244062727266,-0.0353058119843,-0.00307195242834,0.0430302614447,0.0279774013041,0.0445775023886,2.0
39.779176073,99.387239648,126.847915472,8.78279131489,1.0,16.1096852649,12.6221794353,4.77350112876,115.0,0.10605542899,0.1612307563,0.0432161481,0.01140594807,0.167311350138,0.0484083014257,0.0162064336008,0.012029207177,0.05244724933,0.0658869847155,0.05230781766,2.0
39.8742256402,99.7275242789,128.117448986,8.88884674388,2.0,16.2709160212,12.6653955834,4.78490707683,115.0,-0.15316802519,0.1346033861,0.0496423021,0.08363432324,0.166063631573,-0.0305269935011,0.0329253540684,0.0854990366519,0.0965715358745,0.101936036385,0.0949245821511,2.0
40.5711783339,100.118408547,129.177318167,8.73567871869,3.0,16.4055194073,12.7150378855,4.86854140007,115.0,,,,,,,,,,,,2.0
30.4490025905,33.7545991194,59.0992203156,7.45679052276,0.0,7.50560098008,4.28683408816,3.65388031086,116.0,-0.01433095559,0.03203836455,-0.01464239894,-0.04119301581,0.0542007490841,0.0600085441234,-0.0434611758243,-0.0322239047083,0.080797767336,0.074244796222,0.0847747823551,5.0
30.1057274587,33.6393046395,59.3514909026,7.44245956717,1.0,7.53763934463,4.27219168922,3.61268729505,116.0,0.0354955965,0.09055785176,0.00540260032,0.00581417885,0.0909049904092,-0.0222646031143,-0.0216071141792,0.00643743795699,0.0316862831907,0.0236369481481,0.0315655605161,5.0
30.1541789492,33.6818447996,60.0645448534,7.47795516367,2.0,7.62819719639,4.27759428954,3.6185014739,116.0,0.08921530251,0.15301573242,0.03591409475,0.08319340665,0.17783357242,-0.0121146471811,0.0191971467184,0.0850581200619,0.0880351004255,0.091420620147,0.0862347843302,5.0
30.8474573379,33.9646329471,61.2693931402,7.56717046618,3.0,7.78121292881,4.31350838429,3.70169488055,116.0,,,,,,,,,,,,7.0
35.042435386,86.8405741086,2.49282396769,7.63157470757,0.0,0.316588643897,11.0287529118,4.20509224632,117.0,0.06291794854,-0.032517558182,0.0234977763,0.03230880952,0.0515111274752,-0.00454737860864,-0.00532100058427,0.0412779206217,0.0418671521634,0.0402080006448,0.0330582950563,4.0
35.3116754654,87.0255959691,2.23678020248,7.69449265611,1.0,0.284071085715,11.0522506881,4.23740105584,117.0,0.06266471037,0.122431337597,0.0524750481,-0.02392867088,0.135335303557,0.00960888272266,0.0254653336008,-0.023305411773,0.035832332613,0.0584683041516,0.0362407937642,4.0
35.1122698747,87.4387853245,3.20080648277,7.75715736648,2.0,0.406502423312,11.1047257362,4.21347238496,117.0,-0.02619233197,0.205346111358,0.0134832333,0.0098490456,0.206023849904,0.0402157317569,-0.00323371473159,0.0117137590119,0.0420115953267,0.0435443034184,0.0415302984691,4.0
35.1943452547,87.5449525161,4.8177049974,7.73096503451,3.0,0.61184853467,11.1182089695,4.22332143056,117.0,,,,,,,,,,,,5.0
34.6146718291,51.945913598,6.48746301155,7.83706759128,0.0,0.823907802467,6.59713102694,4.15376061949,118.0,0.0214628439,-0.023954718638,0.09830809763,0.04435895686,0.11048089273,0.00401546093536,0.0694893207457,0.0533280679617,0.0876856456711,0.107927397077,0.0825385163299,4.0
34.984329803,52.7199931069,6.29884317976,7.85853043518,1.0,0.799953083829,6.69543912457,4.19811957635,118.0,-0.00890637522,0.108484080741,-0.046215266,-0.04231907131,0.125281883695,-0.00433837413334,-0.0732249804992,-0.041695812203,0.0843757074904,0.0628138209164,0.084685435913,5.0
34.6316708753,52.3560933746,7.15304853992,7.84962405996,2.0,0.90843716457,6.64922385857,4.15580050504,118.0,-0.20195639554,0.35317764341,0.05090925455,-0.09806324602,0.370057563392,0.188047263809,0.0341923065184,-0.0961985326081,0.213974402504,0.218105309071,0.214819197166,4.0
33.8144771585,52.7569536466,9.93397486598,7.64766766442,3.0,1.26161480798,6.70013311312,4.05773725902,118.0,,,,,,,,,,,,6.0
1.29997691114,101.955650913,11.7133966322,7.62823264079,0.0,1.48760137228,12.948367666,0.155997229337,119.0,0.01864397451,-0.04401397234,0.0043066947,0.029712743937,0.0532787437225,-0.0160437927666,-0.0245120821843,0.0386818550387,0.0485235135638,0.0340411230403,0.0417264018532,6.0
1.54758311061,101.989561895,11.3668299208,7.6468766153,1.0,1.44358739994,12.9526743607,0.185709973274,119.0,0.12071122361,0.16080806317,0.0703986838,-0.063860276657,0.186797598475,0.0479856082957,0.0433889693008,-0.06323701755,0.0904662459103,0.10647407299,0.0909030043244,6.0
1.01541413847,102.54388224,12.6330351426,7.76758783891,2.0,1.60439546311,13.0230730445,0.121849696617,119.0,-0.06648361253,0.15182509177,-0.0152507422,0.009322582468,0.152873654279,-0.0133052878311,-0.0319676902316,0.0111872958799,0.0363884527305,0.0222828715787,0.0358590915513,6.0
1.09310232571,102.423797656,13.8285083061,7.70110422638,3.0,1.75622055488,13.0078223023,0.131172279085,119.0,,,,,,,,,,,,6.0
19.3565831922,69.9740235701,126.428733253,7.71411113805,0.0,16.0564491232,8.8867009934,2.32278998306,120.0,-0.0595238908,-0.0232245509,-0.00659652896,-0.0344271517,0.0420490515113,0.00474562867336,-0.0354153058443,-0.0254580405983,0.043873416902,0.0353732096367,0.0496184809695,5.0
19.0696902613,69.9220823972,126.245862774,7.65458724725,1.0,16.0332245723,8.88010446444,2.28836283136,120.0,0.03815498842,0.1241055849,0.04641116072,-0.03625002493,0.137369051646,0.0112831300257,0.0194014462208,-0.035626765823,0.0421069065789,0.0599613973318,0.0426355420519,5.0
18.7676067203,70.2875246076,127.223072104,7.69274223567,2.0,16.1573301572,8.92651562516,2.25211280643,120.0,0.03575629996,0.1804755998,0.03304252261,0.01993033604,0.184554785141,0.0153452201989,0.0163255745784,0.0217950494519,0.0312573887086,0.0415271282182,0.0299869715532,5.0
18.9336928539,70.547701951,128.644139819,7.72849853563,3.0,16.337805757,8.95955814777,2.27204314247,120.0,,,,,,,,,,,,4.0
37.401864468,64.1975097745,34.3371711924,7.75151218263,0.0,4.36082074143,8.15308374136,4.48822373616,121.0,-0.01947826502,-0.14243787136,0.09052869407,-0.0530323165,0.17690793719,-0.114467691787,0.0617099171857,-0.0440632053983,0.137304524368,0.15527628121,0.140439997634,6.0
36.9599284972,64.9103341373,33.2156131502,7.73203391761,1.0,4.21838287007,8.24361243543,4.43519141966,121.0,0.1148959972,0.02172801659,0.06223436265,-0.02051285862,0.0690362221457,-0.0910944382843,0.0352246481508,-0.019889599513,0.0996723065474,0.112214481907,0.0997985465448,6.0
36.7889880086,65.4003684888,33.386699895,7.84692991481,2.0,4.24011088666,8.30584679808,4.41467856104,121.0,-0.02060221618,0.15022174787,0.08032524827,-0.00639143078,0.170468675803,-0.0149086317311,0.0636083002384,-0.00452671736806,0.0654887343705,0.0819467094955,0.0656439909415,6.0
36.7357260855,66.0328507586,34.5695483034,7.82632769863,3.0,4.39033263453,8.38617204635,4.40828713026,121.0,,,,,,,,,,,,7.0
10.6616957727,117.879138962,0.674984501037,7.71483193426,0.0,0.0857230316317,14.9706506481,1.27940349272,122.0,0.25568712411,-0.0881629020192,-0.0380485662,0.11656812552,0.151024893874,-0.0601927224458,-0.0668673430843,0.125537236622,0.154447412362,0.136597895711,0.147249900828,5.0
11.6330968187,117.579543952,-0.0192115778546,7.97051905837,1.0,-0.00243987038753,14.9326020819,1.39597161824,122.0,-0.11202789997,0.171168289246,0.0523126567,-0.05172027767,0.186306694503,0.0583458343717,0.0253029422008,-0.051097018563,0.0815805159249,0.093892691738,0.0819723270061,4.0
11.2020945047,117.991454635,1.32857022723,7.8584911584,2.0,0.168728418858,14.9849147386,1.34425134057,122.0,-0.01026627413,0.149426261486,0.0469290277,-0.04431584159,0.162771112543,-0.0157041181151,0.0302120796684,-0.0424511281781,0.0544195494951,0.0664292614927,0.0558863391134,5.0
10.8327958248,118.360974538,2.50515496334,7.84822488427,3.0,0.318154680344,15.0318437663,1.29993549898,122.0,,,,,,,,,,,,5.0
27.9486877722,125.954031419,112.562656505,7.16626905072,0.0,14.2954573761,15.9961619902,3.35384253266,123.0,0.07045829533,-0.0176888368,0.0214452386,0.00465225697,0.0281857535089,0.0102813427734,-0.00737353828427,0.0136213680717,0.0185907704035,0.0242331954713,0.013480303074,3.0
27.9874565803,126.122891565,112.423374325,7.23672734605,1.0,14.2777685393,16.0176072288,3.35849478963,123.0,-0.06245597627,0.1192129935,0.0154218906,0.01366388645,0.120980470828,0.00639053862566,-0.0115878238992,0.014287145557,0.0194740641576,0.0215725632812,0.0190215256897,3.0
28.1013223007,126.244323775,113.362059313,7.17427136978,2.0,14.3969815328,16.0330291194,3.37215867608,123.0,0.05990362504,0.1722911826,0.0249384795,0.03305976437,0.177197989215,0.00716080299885,0.00822153146841,0.0349244777819,0.0365867438783,0.0420256217034,0.0348111864129,3.0
28.376820337,126.440689755,114.718682798,7.23417499482,3.0,14.5692727154,16.0579675989,3.40521844045,123.0,,,,,,,,,,,,2.0
40.0294895386,25.7248984292,37.439891135,7.70832876529,0.0,4.75486617414,3.2670621005,4.80353874463,124.0,0.05753649114,-0.02403789504,0.04188686617,-0.03130233209,0.05755142005,0.00393228453336,0.0130680892857,-0.0223332209883,0.0261727067562,0.0524386156708,0.0341478229687,3.0
39.7686367712,26.054716273,37.2506163709,7.76586525643,1.0,4.7308282791,3.30894896667,4.77223641254,124.0,-0.04336589428,0.03959030299,0.01507562024,0.00016661352,0.0423638309944,-0.0732321518843,-0.0119340942592,0.00078987262699,0.0742023892753,0.0747679754661,0.0741983721888,2.0
39.7700252171,26.1734219442,37.5623510401,7.72249936215,2.0,4.77041858209,3.32402458691,4.77240302606,124.0,-0.06211286791,0.16058434988,-0.00015865414,0.04274483163,0.166176048902,-0.00454602972115,-0.0168756021716,0.0446095450419,0.0479109991936,0.0429861860188,0.0461797895833,3.0
40.1262321474,26.172172699,38.8267947399,7.66038649424,3.0,4.93100293197,3.32386593277,4.81514785769,124.0,,,,,,,,,,,,3.0
10.7894118985,99.4834217451,86.3383975737,7.4097491542,0.0,10.9649764919,12.6343945616,1.29472942782,125.0,0.01477442905,-0.0393497252,0.0134364139,-0.00690255747,0.0421495360761,-0.0113795456266,-0.0153823629843,0.00206655363166,0.0192453057539,0.0189123392733,0.0203410041364,8.0
10.7318905863,99.5892202797,86.0285572181,7.42452358325,1.0,10.9256267667,12.6478309755,1.28782687035,125.0,0.0173656391,0.1300281062,0.0335382187,-0.00088547305,0.134286650781,0.0172056513257,0.00652850420076,-0.00026221394301,0.0184044712174,0.0377045171516,0.0184238939196,8.0
10.7245116442,99.853300742,87.0524005743,7.44188922235,2.0,11.0556548729,12.6813691942,1.2869413973,125.0,-0.04373605045,0.1838893558,0.0338792601,-0.00723351092,0.187124084825,0.0187589761989,0.0171623120684,-0.00536879750806,0.0259859217702,0.0393957755753,0.0264342169128,8.0
10.6642323865,100.120066569,88.5003482576,7.3981531719,3.0,11.2395442287,12.7152484543,1.27970788638,125.0,,,,,,,,,,,,8.0
26.6714514476,31.7794229112,127.643681907,6.47654353675,0.0,16.2107476022,4.03598670973,3.20057417371,126.0,0.00434286132,-0.0206280161,-0.00355884007,-0.04863211714,0.0529458516636,0.00734216347336,-0.0323776169543,-0.0396630060383,0.051723993389,0.0493118193198,0.0588837860674,2.0
26.2661838047,31.7514005485,127.481256584,6.48088639807,1.0,16.1901195861,4.03242786966,3.15194205657,126.0,-0.12426698417,0.130254103,0.04599856355,0.01174369553,0.138635902932,0.0174316481257,0.0189888490508,0.012366954637,0.028589863792,0.0505731607648,0.0283258385463,2.0
26.3640479341,32.1135939623,128.506879442,6.3566194139,2.0,16.3203736891,4.07842643321,3.1636857521,126.0,-0.37835436521,0.0809574691,0.0006313843,0.02523459349,0.0848015044549,-0.0841729105011,-0.0160855637316,0.0270993069019,0.0898787886955,0.0878764030726,0.0893342539646,2.0
26.5743362133,32.1185654922,129.144339828,5.97826504869,3.0,16.4013311582,4.07905781751,3.18892034559,126.0,,,,,,,,,,,,2.0
4.38351948731,33.6423969403,96.2165366073,6.85683495758,0.0,12.2195001491,4.27258441142,0.526022338478,127.0,-0.05659926058,-0.0340707163,0.0056588051,-0.071833038358,0.0797045869702,-0.00610053672664,-0.0231599717843,-0.0628639272563,0.0672716447806,0.072313373751,0.0757204479724,4.0
3.78491083434,33.6869544608,95.9482632507,6.800235697,1.0,12.1854294328,4.27824321652,0.45418930012,127.0,0.07568074284,0.1456103093,0.01093296273,0.051682150271,0.154896534839,0.0327878544257,-0.0160767517692,0.052305409378,0.0637915448589,0.0621740921006,0.0632815139035,4.0
4.21559541993,33.7730407815,97.094801119,6.87591643984,2.0,12.3310397421,4.28917617925,0.505871450391,127.0,-0.07026143944,0.0733904448,-0.00677708956,0.00366322285,0.0737936686478,-0.0917399348011,-0.0234940375916,0.00552793626194,0.0948617073375,0.0920628251895,0.0947713281606,4.0
4.24612227701,33.7196778716,97.672678637,6.8056550004,3.0,12.4044301869,4.28239908969,0.509534673241,127.0,,,,,,,,,,,,4.0
46.3749395553,24.1971312263,126.488369276,6.89663473661,0.0,16.064022898,3.07303566574,5.56499274663,128.0,0.04761320927,-0.0086393267,-0.0131722966,-0.0404486312,0.0434078233675,0.0193308528734,-0.0419910734843,-0.0314795200983,0.0559275630686,0.0467256143511,0.0614249451862,2.0
46.0378676285,24.0934123555,126.420343081,6.94424794588,1.0,16.0553835713,3.05986336914,5.52454411543,128.0,-0.14126381611,0.1278198483,0.02676044257,-0.03708542138,0.135754791388,0.0149973934257,-0.000249271929244,-0.036462162273,0.039426808439,0.0481286980401,0.0400039051218,3.0
45.7288224504,24.3041245017,127.426798579,6.80298412977,2.0,16.1832034196,3.08662381171,5.48745869405,128.0,0.10527442434,0.158364313,0.02780691804,0.04262023809,0.166339908073,-0.00676606660115,0.0110899700084,0.0444849515019,0.0463430469668,0.0513370143559,0.0445561644095,2.0
46.0839911012,24.5230766122,128.673761674,6.90825855411,3.0,16.3415677326,3.11443072975,5.53007893214,128.0,,,,,,,,,,,,2.0
46.9066176739,61.4346955492,105.587535521,7.01535936065,0.0,13.4096170111,7.80220633475,5.62879412086,129.0,-0.20814588428,-0.0550553605,0.00941469064,0.04917747557,0.0744187692929,-0.0270851809266,-0.0194040862443,0.0581465866717,0.067016051289,0.0569268612266,0.0594015967146,7.0
47.3164299702,61.5088269716,105.154028745,6.80721347637,1.0,13.3545616506,7.81162102539,5.67797159643,129.0,0.03722434006,0.1123846642,0.00176332881,-0.00309487558,0.112441097161,-0.000437790674338,-0.0252463856892,-0.00247161647301,0.0253708600373,0.00358876636498,0.0254391412178,5.0
47.2906393404,61.5227114504,106.03894736,6.84443781643,2.0,13.4669463148,7.8133843542,5.67487672085,129.0,-0.00954161807,0.0784448017,-0.06564734302,-0.01796957894,0.1038559884,-0.0866855779011,-0.0823642910516,-0.0161048655281,0.120655014608,0.11021283423,0.120918036801,6.0
47.1408928492,61.0058032377,106.656622964,6.83489619836,3.0,13.5453911165,7.74773701118,5.65690714191,129.0,,,,,,,,,,,,6.0
3.55811347568,123.986224334,12.0291164646,7.62416332229,0.0,1.52769779101,15.7462504905,0.426973617082,130.0,-0.00498362006,-0.0257598754,0.0162415496,0.011383374806,0.0325106188192,0.00221030417336,-0.0125772272843,0.0203524859077,0.0240269801124,0.0199563172936,0.0171071129263,5.0
3.6529749324,124.114110552,11.8262828001,7.61917970223,1.0,1.50193791561,15.7624920401,0.438356991888,130.0,-0.05403156877,0.13390396521,-0.000410975699999,-0.054995753643,0.144758328668,0.0210815103357,-0.0274206901992,-0.054372494536,0.064441388029,0.0588993369896,0.0649681248598,4.0
3.19467698538,124.110874522,12.8806447309,7.56514813346,2.0,1.63584188082,15.7620810644,0.383361238245,130.0,-0.01834790875,0.19400711635,0.0260171265,0.029240133593,0.197915733276,0.0288767367489,0.00930017846841,0.0311048470049,0.0434496346591,0.0486388960516,0.0421348389975,5.0
3.43834476531,124.315733787,14.4082598203,7.54680022471,3.0,1.82984899717,15.7880981909,0.412601371838,130.0,,,,,,,,,,,,5.0
