z,y,x,rad,frame,xum,yum,zum,particle
19.2072276423,81.3029901236,59.5804652962,7.66225864179,0.0,7.56671909262,10.3254797457,2.30486731707,48.0
19.0324835682,81.1305467713,59.5405473786,7.66265838007,1.0,7.56164951709,10.30357944,2.28389802819,48.0
18.9846468,81.0619511544,59.917204324,7.67250948479,2.0,7.60948494914,10.2948677966,2.278157616,48.0
18.552303328,80.8864892348,59.7315709218,7.66631834322,3.0,7.58590950707,10.2725841328,2.22627639936,48.0
23.0962661742,86.9448558791,24.9017862478,7.63813713406,0.0,3.16252685347,11.0419966966,2.7715519409,49.0
23.4520970748,87.1012823029,23.8908263573,7.66136160806,1.0,3.03413494738,11.0618628525,2.81425164898,49.0
23.2948333961,87.3850243502,24.1772991642,7.64753982865,2.0,3.07051699385,11.0978980925,2.79538000753,49.0
22.9581847255,87.9257991973,23.4468978566,7.65939038403,3.0,2.97775602778,11.1665764981,2.75498216707,49.0
21.4148762702,95.4981826547,112.350196749,7.40115243462,0.0,14.2684749871,12.1282691972,2.56978515243,50.0
21.3198399709,95.4776517006,112.383911409,7.37175027418,1.0,14.272756749,12.125661766,2.5583807965,50.0
21.151169399,95.4238146383,112.237127956,7.38206040174,2.0,14.2541152504,12.1188244591,2.53814032788,50.0
20.7692587673,95.4549175084,112.363405633,7.37002593607,3.0,14.2701525154,12.1227745236,2.49231105207,50.0
20.4461998247,33.0183548013,72.891333817,7.41371968324,0.0,9.25719939476,4.19333105977,2.45354397897,51.0
19.8111369019,32.7691434528,72.5281875223,7.4510679924,1.0,9.21107981533,4.1616812185,2.37733642823,51.0
19.4251871635,32.7954265649,72.8912102491,7.41795820516,2.0,9.25718370163,4.16501917374,2.33102245961,51.0
19.6438115954,33.3818906013,72.3826624764,7.4628190704,3.0,9.1925981345,4.23950010636,2.35725739144,51.0
23.2532443295,103.406305673,94.0628173253,8.08548173965,0.0,11.9459778003,13.1326008204,2.79038931955,52.0
23.277770879,103.527869987,94.1609573629,8.09006505531,1.0,11.9584415851,13.1480394884,2.79333250548,52.0
23.2697235386,103.504615619,94.0287206078,8.11979231099,2.0,11.9416475172,13.1450861836,2.79236682464,52.0
23.1384917414,103.324537998,94.0075659471,8.12115973401,3.0,11.9389608753,13.1222163258,2.77661900896,52.0
4.24376503291,51.5297733103,34.2649640663,7.61856140266,0.0,4.35165043642,6.5442812104,0.509251803949,53.0
4.06869484183,51.2527032238,34.4708666039,7.6159953262,1.0,4.37780005869,6.50909330942,0.488243381019,53.0
4.71665216569,50.9626930206,35.0708017839,7.62111961225,2.0,4.45399182656,6.47226201361,0.565998259883,53.0
3.79576423318,51.03100316,34.5527128496,7.62889612596,3.0,4.3881945319,6.48093740131,0.455491707982,53.0
6.3161758833,88.8218728589,64.5168705002,7.4328454762,0.0,8.19364255352,11.2803778531,0.757941105996,54.0
5.8458255673,88.3479397991,64.1201323499,7.39859577481,1.0,8.14325680843,11.2201883545,0.701499068076,54.0
5.83133391489,88.2354640943,64.4034167886,7.37773709832,2.0,8.17923393215,11.20590394,0.699760069787,54.0
5.81624093181,88.5411887264,64.3718346583,7.32854075276,3.0,8.1752230016,11.2447309682,0.697948911817,54.0
25.7476241286,123.937023155,23.215490355,7.45274370308,0.0,2.94836727508,15.7400019407,3.08971489543,55.0
25.7297395154,123.911170524,23.1084854338,7.52483011267,1.0,2.93477765009,15.7367186566,3.08756874185,55.0
25.6980325109,123.941033752,23.1233799542,7.45505275131,2.0,2.93666925418,15.7405112864,3.08376390131,55.0
24.885458908,123.810005536,23.2189911938,7.48832454515,3.0,2.94881188162,15.7238707031,2.98625506896,55.0
26.6592219948,73.1478346859,80.5071574127,7.35945668577,0.0,10.2244089914,9.28977500511,3.19910663938,56.0
26.4603142827,72.843011545,80.3925532285,7.35665246976,1.0,10.20985426,9.25106246622,3.17523771393,56.0
26.384967326,72.6617252647,80.5822845785,7.36724388297,2.0,10.2339501415,9.22803910861,3.16619607912,56.0
25.6338134022,73.1679775059,79.6628660329,7.37425178234,3.0,10.1171839862,9.29233314325,3.07605760826,56.0
42.0941596518,53.9058263364,38.7639606121,7.14185971989,0.0,4.92302299774,6.84603994472,5.05129915821,57.0
41.8249736887,54.1932314643,38.4792469497,7.15514197703,1.0,4.88686436262,6.88254039597,5.01899684264,57.0
41.8597274457,54.5031602901,38.4504120643,7.19880445534,2.0,4.88320233217,6.92190135685,5.02316729349,57.0
41.3020237484,53.6173837786,38.3409643761,7.1944549929,3.0,4.86930247576,6.80940773988,4.9562428498,57.0
27.0286521531,98.4460845677,9.75501842633,7.55980865745,0.0,1.23888734014,12.5026527401,3.24343825837,58.0
26.8417159215,98.2879659769,9.93583485802,7.59249557541,1.0,1.26185102697,12.4825716791,3.22100591057,58.0
27.0269047538,98.1677583546,10.1289355263,7.61829809636,2.0,1.28637481184,12.467305311,3.24322857045,58.0
26.4863004979,98.0537100174,9.86074493095,7.57868510996,3.0,1.25231460623,12.4528211722,3.17835605975,58.0
29.1039228514,44.5213951735,121.919893111,7.34751395496,0.0,15.4838264251,5.65421718703,3.49247074217,59.0
29.8115366246,44.6484975788,121.15791322,7.3881469035,1.0,15.3870549789,5.67035919251,3.57738439496,59.0
29.5054467382,44.768575453,121.500104821,7.37634970207,2.0,15.4305133122,5.68560908253,3.54065360859,59.0
28.8279436754,44.4287480804,121.625089037,7.34581400966,3.0,15.4463863077,5.64245100621,3.45935324105,59.0
6.75695378921,68.2808225222,13.4640463668,7.23355197314,0.0,1.70993388859,8.67166446032,0.810834454706,60.0
6.50069260877,68.0550803251,13.7209654111,7.2240526642,1.0,1.74256260721,8.64299520128,0.780083113053,60.0
6.94355104943,67.8244133477,14.5181802596,7.23587813166,2.0,1.84380889297,8.61370049516,0.833226125932,60.0
6.24114188238,67.9182279551,13.8245524795,7.22385743835,3.0,1.7557181649,8.62561495029,0.748937025886,60.0
19.7800875368,111.698234419,39.3307740049,7.05262647059,0.0,4.99500829862,14.1856757712,2.37361050442,61.0
19.7274639116,111.522414439,39.2855165297,7.06546063794,1.0,4.98926059927,14.1633466337,2.36729566939,61.0
19.633580079,111.624069116,39.2181716797,7.02785823683,2.0,4.98070780332,14.1762567777,2.35602960948,61.0
